Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
WBGene00012741,Y40H4A.2,0.0007742527025295479,3.150017484788016,0.018200640754393087,0,-3.150017484788016,0.018200640754393087
WBGene00012776,Y42A5A.1,0.017463699845944244,3.108197309093387,0.0000000000000000796391311166945,0.0019383187393954004,-3.108197309093387,0.0000000000000000796391311166945
WBGene00012777,lact-8,0.02279744068559224,1.5614437305144797,0.000000018951514319316006,0.007656359020611831,-1.5614437305144797,0.000000018951514319316006
WBGene00012778,Y42A5A.3,0.050756566054714805,5.450141209357029,0.000000000000002560885602070163,0.0010660753066674702,-5.450141209357029,0.000000000000002560885602070163
WBGene00012779,cdkl-1,0.03931483167288927,2.834403163832855,0.0000000000000000000001146180926894029,0.005427292470307122,-2.834403163832855,0.0000000000000000000001146180926894029
WBGene00012780,Y42A5A.5,0.001462477327000257,-0.9088762042655549,0.0754312784304195,0.0028105621721233307,0.9088762042655549,0.0754312784304195
WBGene00012808,Y43F8A.1,0.0028389265759416753,2.3305897304298355,0.004461441257758244,0.0004845796848488501,-2.3305897304298355,0.004461441257758244
WBGene00012809,Y43F8A.2,0.001204393092823741,2.734979985509172,0.002917337227064091,0.00009691593696977002,-2.734979985509172,0.002917337227064091
WBGene00012810,nceh-1,0.0016345334831179344,2.150017484788016,0.005106975550858117,0.0002907478109093101,-2.150017484788016,0.005106975550858117
WBGene00012811,slcr-46.2,0.01539902597253212,2.7963805301733133,0.0000000000000030195209371393644,0.0021321506133349403,-2.7963805301733133,0.0000000000000030195209371393644
WBGene00012812,Y43F8B.1,0.1068468729490776,2.7068205346709524,0.00000000000000000000000000000004074279425708341,0.016281877410921363,-2.7068205346709524,0.00000000000000000000000000000004074279425708341
WBGene00012813,Y43F8B.2,0.36493110712559357,-0.7723176201552504,0.000044608478118526674,0.6233633065895607,0.7723176201552504,0.00004460847811853547
WBGene00012814,Y43F8B.3,0.10073887940690006,1.9406972029690288,0.00000000000000015712652486560333,0.026167302981837906,-1.9406972029690288,0.00000000000000015712652486560333
WBGene00012815,phy-4,0.014452717113884893,2.274772515795962,0.00000004194270527010318,0.0029074781090931007,-2.274772515795962,0.00000004194270527010318
WBGene00012816,scl-21,0.0010323369367060639,2.528529108041745,0.008709154276489888,0.00009691593696977002,-2.528529108041745,0.008709154276489888
WBGene00012818,Y43F8B.7,0.0003441123122353546,-0.1719106100993475,1,0.00038766374787908007,0.1719106100993475,1
WBGene00012819,Y43F8B.9,0.019614401797415214,1.0673803358104683,0.0001153841204659248,0.009303929949097922,-1.0673803358104683,0.0001153841204659248
WBGene00012820,Y43F8B.10,0.0010323369367060639,3.528529108041745,0.003537870129361657,0,-3.528529108041745,0.003537870129361657
WBGene00012821,Y43F8B.11,0.0036131792784712233,4.25435414460275,0.000000017964929725650353,0.00009691593696977002,-4.25435414460275,0.000000017964929725650353
WBGene00012822,Y43F8B.12,0.0008602807805883865,1.2875210085379507,0.15257835256661206,0.0002907478109093101,-1.2875210085379507,0.15257835256661206
WBGene00012823,Y43F8B.13,0.004387431981000771,2.943566607320589,0.00000011247101942342005,0.0004845796848488501,-2.943566607320589,0.00000011247101942342005
WBGene00012824,Y43F8B.14,0.005677853151883351,3.08682365830082,0.00000006162476368265217,0.0005814956218186202,-3.08682365830082,0.00000006162476368265217
WBGene00012825,Y43F8C.3,0.14143016032873074,2.060750146690928,0.00000000000000000000007046417855846929,0.03382366200244974,-2.060750146690928,0.00000000000000000000007046417855846929
WBGene00012826,dyf-19,0.07062905208630653,2.3311748835674004,0.0000000000000000000003296399188407556,0.013955894923646883,-2.3311748835674004,0.0000000000000000000003296399188407556
WBGene00012827,Y43F8C.5,0.0013764492489414183,3.9155522311509916,0.00014343654451645418,0,-3.9155522311509916,0.00014343654451645418
WBGene00012828,Y43F8C.6,0.04137950554630139,0.08992703495168541,0.7144669929449408,0.03886329072487778,-0.08992703495168541,0.7144669929449408
WBGene00012829,Y43F8C.7,0.1918426140712102,-0.5656130645447486,0.003177470272550811,0.2839636953214262,0.5656130645447486,0.0031774702725508074
WBGene00012830,mrps-28,0.04439048827836074,-0.5544949209662717,0.007624244848812693,0.06522442558065522,0.5544949209662717,0.007624244848812693
WBGene00012831,Y43F8C.9,0.00043014039029419326,0.4130518906218086,0.7790243361797375,0.0002907478109093101,-0.4130518906218086,0.7790243361797375
WBGene00012832,dmd-3,0.0033550950442947074,0.10562336542956174,0.8898328355593249,0.0031013099830326405,-0.10562336542956174,0.8898328355593249
WBGene00012833,Y43F8C.11,0.016947531377591214,3.1355179150928993,0.000000000000000005732841265928984,0.0018414028024256305,-3.1355179150928993,0.000000000000000005732841265928984
WBGene00012834,Y43F8C.13,0.010667481679295992,-0.47291286613216243,0.10214779657135598,0.014828138356374813,0.47291286613216243,0.10214779657135598
WBGene00012835,ani-3,0.01333435209911999,-0.680924257587205,0.010886559894732672,0.021418422070319174,0.680924257587205,0.010886559894732672
WBGene00012836,Y43F8C.15,0.0001720561561176773,0.4130518906218086,1,0.00009691593696977002,-0.4130518906218086,1
WBGene00012837,Y43F8C.16,0.0012904211708825797,1.8280893899006525,0.03897260526259012,0.0002907478109093101,-1.8280893899006525,0.03897260526259012
WBGene00012838,Y43F8C.17,0.0008602807805883865,0.9655929136505872,0.2930786274678677,0.00038766374787908007,-0.9655929136505872,0.2930786274678677
WBGene00012840,grsp-1,0.009205004352295735,4.9980143913429655,0.0000000000000029544645502832932,0.00019383187393954003,-4.9980143913429655,0.0000000000000029544645502832932
WBGene00012846,srxa-14,0.0009463088586472251,2.4130518906218086,0.024504926669178546,0.00009691593696977002,-2.4130518906218086,0.024504926669178546
WBGene00012847,srxa-15,0.0018926177172944503,2.3516513459576665,0.0016923542811555765,0.0002907478109093101,-2.3516513459576665,0.0016923542811555765
WBGene00012848,Y44A6B.3,0.0016345334831179344,4.150017484788016,0.0001782535184999256,0,-4.150017484788016,0.0001782535184999256
WBGene00012849,ttr-13,0.0006021965464118705,1.8280893899006525,0.10480633487543271,0.00009691593696977002,-1.8280893899006525,0.10480633487543271
WBGene00012850,Y44A6C.1,0.1649158256387937,0.5179433951731269,0.009072196997250353,0.11513613312008679,-0.5179433951731269,0.009072196997249577
WBGene00012851,Y44A6C.2,0.014108604801649539,0.05486025174767484,0.8964891032026329,0.013568231175767803,-0.05486025174767484,0.8964891032026329
WBGene00012852,Y44A6D.1,0.0037852354345889005,2.150017484788016,0.00017549076684125772,0.0007753274957581601,-2.150017484788016,0.00017549076684125772
WBGene00012853,Y44A6D.2,0.6164772073696377,2.7419414982175776,0.00000000000000000000000000000000000005144069224919296,0.09207014012128152,-2.7419414982175776,0.00000000000000000000000000000000000005144069224919881
WBGene00012854,Y44A6D.3,0.08938317310313336,2.6905858661507174,0.0000000000000000000000000000001035763281803575,0.013762063049707344,-2.6905858661507174,0.0000000000000000000000000000001035763281803575
WBGene00012855,Y44A6D.5,0.001204393092823741,1.4130518906218086,0.13941047915022992,0.00038766374787908007,-1.4130518906218086,0.13941047915022992
WBGene00012856,Y44A6D.6,0.0027528984978828367,3.2875210085379507,0.000009356472138178552,0.00019383187393954003,-3.2875210085379507,0.000009356472138178552
WBGene00012857,pbo-5,0.03509945584800617,2.9804844667853887,0.00000000000000000000003812029439950893,0.004361217163639651,-2.9804844667853887,0.00000000000000000000003812029439950893
WBGene00013024,cept-2,0.025980479573769272,-0.739308261367543,0.0007696531729626806,0.04341833976245697,0.739308261367543,0.0007696531729626806
WBGene00013025,vha-13,0.31374440068058457,0.7921568492903952,0.00003977974613197521,0.18113588619650017,-0.7921568492903952,0.00003977974613198433
WBGene00013026,Y49A3A.3,0.011011593991531347,-0.16068335467609351,0.5895061873517968,0.012308323995160794,0.16068335467609351,0.5895061873517968
WBGene00013027,Y49A3A.4,0.032948753896535204,2.3686577712633543,0.0000000000004167548834053183,0.0062995359030350515,-2.3686577712633543,0.0000000000004167548834053183
WBGene00013046,Y50E8A.1,0.06107993542177544,2.162243787121274,0.000000000000000012205983267972592,0.013568231175767803,-2.162243787121274,0.000000000000000012205983267972592
WBGene00013047,Y50E8A.2,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00013048,Y50E8A.5,0.05058450989859713,-0.7379711110458134,0.0004922720925910641,0.08441378110066969,0.7379711110458134,0.0004922720925910641
WBGene00013049,Y50E8A.6,0.00043014039029419326,1.4130518906218086,0.33318164786605703,0.00009691593696977002,-1.4130518906218086,0.33318164786605703
WBGene00013050,lipl-8,0.0007742527025295479,1.56505498406686,0.11316347479066091,0.00019383187393954003,-1.56505498406686,0.11316347479066091
WBGene00013052,scrm-7,0.0006882246244707092,0.9980143913429647,0.2950987814210533,0.0002907478109093101,-0.9980143913429647,0.2950987814210533
WBGene00013053,Y50E8A.10,0.001204393092823741,1.150017484788016,0.1684130452555212,0.0004845796848488501,-1.150017484788016,0.1684130452555212
WBGene00013054,Y50E8A.11,0.0012904211708825797,1.020734467843047,0.19735892665058163,0.0005814956218186202,-1.020734467843047,0.19735892665058163
WBGene00013055,Y50E8A.12,0.004989628527412642,1.0668762494877688,0.01682131966900883,0.0023259824872744806,-1.0668762494877688,0.01682131966900883
WBGene00013058,clec-247,0.001462477327000257,2.9980143913429647,0.0017871490012751048,0.00009691593696977002,-2.9980143913429647,0.0017871490012751048
WBGene00013061,Y51A2A.5,0.0005161684683530319,1.6354443119582562,0.17091401667196507,0.00009691593696977002,-1.6354443119582562,0.17091401667196507
WBGene00013066,Y51A2B.2,0.0009463088586472251,1.8280893899006525,0.05758756485289802,0.00019383187393954003,-1.8280893899006525,0.05758756485289802
WBGene00013067,nhr-288,0.0008602807805883865,3.2875210085379507,0.0046055369279225265,0,-3.2875210085379507,0.0046055369279225265
WBGene00013068,Y51A2B.4,0.001462477327000257,3.9980143913429647,0.0005377714770583553,0,-3.9980143913429647,0.0005377714770583553
WBGene00013069,Y51A2B.5,0.0009463088586472251,2.4130518906218086,0.0291208048148917,0.00009691593696977002,-2.4130518906218086,0.0291208048148917
WBGene00013070,Y51A2B.6,0.00025808423417651597,0.24312688917949643,1,0.00019383187393954003,-0.24312688917949643,1
WBGene00013071,Y51A2B.8,0.0006882246244707092,2.9980143913429647,0.016788161695217723,0,-2.9980143913429647,0.016788161695217723
WBGene00013072,Y51A2D.1,0.0018065896392356116,2.7025585078167946,0.0008895236293533127,0.00019383187393954003,-2.7025585078167946,0.0008895236293533127
WBGene00013073,hmit-1.1,0.04000305629735997,3.482822168925982,0.000000000000000000000000000003700388442333714,0.0034889737309117207,-3.482822168925982,0.000000000000000000000000000003700388442333714
WBGene00013074,hmit-1.2,0.014796829426120248,3.262717617537377,0.00000000036139670108573597,0.0014537390545465503,-3.262717617537377,0.00000000036139670108573597
WBGene00013075,ints-5,0.01918426140712102,-0.33033997270383075,0.17604095123358768,0.024132068305472737,0.33033997270383075,0.17604095123358768
WBGene00013076,Y51A2D.8,0.0023227581075886436,3.6354443119582562,0.000023347091942307993,0.00009691593696977002,-3.6354443119582562,0.000023347091942307993
WBGene00013077,ttr-24,0.11527762459884379,2.774239415956398,0.0000000000000000000000000000026935686452001336,0.016766457095770213,-2.774239415956398,0.0000000000000000000000000000026935686452001336
WBGene00013078,ttr-25,0.03062599578894656,3.178586636984785,0.00000000000000000000006697713482252045,0.003295141856972181,-3.178586636984785,0.00000000000000000000006697713482252045
WBGene00013079,ttr-26,0.07045699593018885,4.337644487963787,0.0000000000000000004392936991397337,0.0033920577939419508,-4.337644487963787,0.0000000000000000004392936991397337
WBGene00013080,Y51A2D.13,0.011097622069590186,2.9435666073205873,0.00000000000004673078715730533,0.0013568231175767804,-2.9435666073205873,0.00000000000004673078715730533
WBGene00013081,txt-14,1.5055773941077353,2.629849912681852,0.000000000000000000000000000000000000004509687186621824,0.243162085857153,-2.629849912681852,0.0000000000000000000000000000000000000045096871866220806
WBGene00013082,grdn-1,0.33628375713200026,0.27320224827231554,0.16880680357582623,0.2782456550402097,-0.27320224827231554,0.16880680357578787
WBGene00013083,Y51A2D.18,0.012646127474649282,3.4525802548084465,0.00000000000000007638069240599657,0.0010660753066674702,-3.4525802548084465,0.00000000000000007638069240599657
WBGene00013339,phf-14,0.030970108101181913,-0.9866683648717052,0.000002302846083202717,0.061444704038834196,0.9866683648717052,0.000002302846083202717
WBGene00013340,tcc-1,0.0750164840673073,1.0242800460367705,0.0000014882141971626641,0.03682805604851261,-1.0242800460367705,0.0000014882141971626641
WBGene00013343,prp-6,0.1878853224805036,-0.43879147232943305,0.024013625652630263,0.25469508235655564,0.43879147232943305,0.024013625652637725
WBGene00013344,ebp-1,0.14831240657343783,-0.2595210340863394,0.1979351363947672,0.1775499965286187,0.2595210340863394,0.19793513639481775
WBGene00013345,Y59A8B.8,0.01092556591347251,-0.8085352306429971,0.001550088365850629,0.019189355520014464,0.8085352306429971,0.001550088365850629
WBGene00013347,nova-1,0.2757199901785779,-1.501737017833392,0.0000000000000008760404355499432,0.7809486201024068,1.501737017833392,0.0000000000000008760404355499182
WBGene00013348,fbxa-106,0.00576388122994219,0.4561206125136943,0.2536817606865887,0.004167385289700111,-0.4561206125136943,0.2536817606865887
WBGene00013349,Y59A8B.12,0.003269066966235869,-1.6279753776382462,0.0000061052278567952494,0.010273089318795623,1.6279753776382462,0.0000061052278567952494
WBGene00013350,slr-2,0.026410619964063464,-1.1291257436025512,0.00000010851710778096286,0.0578588143709527,1.1291257436025512,0.00000010851710778096286
WBGene00013351,Y59A8B.19,0.0001720561561176773,1.4130518906218086,0.5573267164506541,0,-1.4130518906218086,0.5573267164506541
WBGene00013352,lon-8,0.1531299789447328,2.36917334830962,0.000000000000000000000000030892198204168933,0.029559360775779857,-2.36917334830962,0.000000000000000000000000030892198204168933
WBGene00013353,Y59A8B.21,0.013248324021061152,1.4895039510596808,0.0000014162352801022781,0.004651964974548961,-1.4895039510596808,0.0000014162352801022781
WBGene00013354,snx-6,0.11398720342796122,-0.24302509258801264,0.2335704568376266,0.13490698426191988,0.24302509258801264,0.2335704568376266
WBGene00013355,gck-3,0.04482062866865494,-0.2367617544493159,0.28083457668853506,0.05281918564852466,0.2367617544493159,0.28083457668853506
WBGene00013356,Y59A8B.24,0,-1.1719106100993475,0.5271528962701312,0.00009691593696977002,1.1719106100993475,0.5271528962701312
WBGene00013357,clec-260,0.0011183650147649025,2.6354443119582562,0.006764543215617859,0.00009691593696977002,-2.6354443119582562,0.006764543215617859
WBGene00013358,abhd-3.1,0.031830388881770304,0.7784022658002989,0.0009642194018355564,0.018510943961226073,-0.7784022658002989,0.0009642194018355564
WBGene00013359,Y60A3A.8,0.006452105854412899,0.3211294011807695,0.4164524382726237,0.005136544659397811,-0.3211294011807695,0.4164524382726237
WBGene00013360,tmed-4,0.16887311722950027,-0.6570225872976079,0.0005943703606478144,0.26632499479292804,0.6570225872976079,0.0005943703606478144
WBGene00013361,fars-2,0.03544356816024152,0.19165787419779523,0.4183301440449124,0.031013099830326407,-0.19165787419779523,0.4183301440449124
WBGene00013362,algn-7,0.013076267864943475,-0.19064717268093379,0.49290503697161747,0.014925054293344583,0.19064717268093379,0.49290503697161747
WBGene00013364,Y60A3A.16,0.0005161684683530319,2.6354443119582562,0.08211828322702679,0,-2.6354443119582562,0.08211828322702679
WBGene00013365,Y60A3A.19,0.07862966334577853,-0.2753302832685236,0.18287912942651074,0.09517145010431416,0.2753302832685236,0.18287912942651574
WBGene00013366,Y60A3A.21,0.0678761535884237,1.0962462283470344,0.000001169477411725418,0.031691511389114795,-1.0962462283470344,0.000001169477411725418
WBGene00013367,Y60A3A.23,0.0006882246244707092,1.4130518906218086,0.19282570270514404,0.00019383187393954003,-1.4130518906218086,0.19282570270514404
WBGene00013466,srz-47,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00013468,srz-96,0.0005161684683530319,1.6354443119582562,0.2121312128823025,0.00009691593696977002,-1.6354443119582562,0.2121312128823025
WBGene00013469,Y68A4A.10,0.0011183650147649025,3.6354443119582562,0.003358500066915725,0,-3.6354443119582562,0.003358500066915725
WBGene00013470,clec-243,0.0011183650147649025,3.6354443119582562,0.002861144393743637,0,-3.6354443119582562,0.002861144393743637
WBGene00013471,clec-242,0.0007742527025295479,2.150017484788016,0.03835312003209345,0.00009691593696977002,-2.150017484788016,0.03835312003209345
WBGene00013472,Y68A4B.3,0.0007742527025295479,1.150017484788016,0.24942542129457518,0.0002907478109093101,-1.150017484788016,0.24942542129457518
WBGene00013479,Y69H2.1,0.00636607777635406,2.8869830789542217,0.0000000013815545098786312,0.0007753274957581601,-2.8869830789542217,0.0000000013815545098786312
WBGene00013480,egas-3,0.005075656605471481,3.4130518906218077,0.000000012511189926405241,0.00038766374787908007,-3.4130518906218077,0.000000012511189926405241
WBGene00013481,Y69H2.3,0.01978645795353289,2.8218574361891378,0.00000000000029260816276667457,0.002713646235153561,-2.8218574361891378,0.00000000000029260816276667457
WBGene00013482,Y69H2.7,0.03053996771088772,-0.9606197793595523,0.0000048071793035454455,0.059506385299438795,0.9606197793595523,0.0000048071793035454455
WBGene00013483,nhr-241,0.0006882246244707092,1.9980143913429647,0.06358524009058,0.00009691593696977002,-1.9980143913429647,0.06358524009058
WBGene00013484,Y69H2.9,0.04017511245347765,1.865564095319315,0.00000000000007182524639191775,0.010951500877584012,-1.865564095319315,0.00000000000007182524639191775
WBGene00013485,Y69H2.10,0.005849909308001028,2.9366138466788216,0.00000005237489965045462,0.0006784115587883902,-2.9366138466788216,0.00000005237489965045462
WBGene00013486,egas-1,0.005075656605471481,2.734979985509171,0.00000005827863509877289,0.0006784115587883902,-2.734979985509171,0.00000005827863509877289
WBGene00013487,egas-2,0.0013764492489414183,2.9155522311509916,0.0038038049968390653,0.00009691593696977002,-2.9155522311509916,0.0038038049968390653
WBGene00013489,col-42,0.009032948196178059,3.2340817495764886,0.00000002987593154135826,0.0008722434327279302,-3.2340817495764886,0.00000002987593154135826
WBGene00013490,Y70C5A.2,0.001204393092823741,3.734979985509172,0.0013071433662989543,0,-3.734979985509172,0.0013071433662989543
WBGene00013492,Y70C5C.1,0.011269678225707864,2.965592913650587,0.00000000000021675499113162302,0.0013568231175767804,-2.965592913650587,0.00000000000021675499113162302
WBGene00013493,clec-9,0.00025808423417651597,0.8280893899006525,0.6941096401556449,0.00009691593696977002,-0.8280893899006525,0.6941096401556449
WBGene00013566,Y75B12A.2,0.0010323369367060639,1.5285291080417451,0.07702408751825879,0.0002907478109093101,-1.5285291080417451,0.07702408751825879
WBGene00013567,Y75B12B.1,0.00043014039029419326,-2.0463797280154896,0.2624163849554473,0.0020352346763651704,2.0463797280154896,0.2624163849554473
WBGene00013568,Y75B12B.3,0.027615013056887208,2.949552902386319,0.00000000007455275605076392,0.0034889737309117207,-2.949552902386319,0.00000000007455275605076392
WBGene00013569,bath-36,0.004215375824883094,-1.9030938516715477,0.00000000007477922422414695,0.015991129600012054,1.9030938516715477,0.00000000007477922422414695
WBGene00013572,Y75B12B.10,0.0020646738734121277,3.4719455796753778,0.00005720181644741514,0.00009691593696977002,-3.4719455796753778,0.00005720181644741514
WBGene00013573,Y75B12B.11,0.011355706303766701,1.838977706043388,0.0000001726658011420385,0.0031013099830326405,-1.838977706043388,0.0000001726658011420385
WBGene00013583,ceh-51,0.006194021620236383,-1.7100065057825296,0.0000000010058706525886582,0.020449262700621473,1.7100065057825296,0.0000000010058706525886582
WBGene00013584,nhr-243,0.012646127474649282,0.5297481153309054,0.07675982734169313,0.008722434327279302,-0.5297481153309054,0.07675982734169313
WBGene00013585,cyp-42A1,0.10848140643219553,2.2287187769024523,0.00000000000000000000010242247376503004,0.023065992998805265,-2.2287187769024523,0.00000000000000000000010242247376503004
WBGene00013586,Y80D3A.8,0.0016345334831179344,2.150017484788016,0.010024063633708486,0.0002907478109093101,-2.150017484788016,0.010024063633708486
WBGene00013587,hrg-10,0.015226969816414441,0.6313974788955541,0.026738981611822372,0.009788509633946773,-0.6313974788955541,0.026738981611822372
WBGene00013588,nlp-42,0.02795912536912256,3.1768175441317306,0.00001213377358873132,0.0030043940460628706,-3.1768175441317306,0.00001213377358873132
WBGene00013606,cand-1,0.06589750779307041,-1.5603713965471862,0.0000000000000008476395176335876,0.19451028549832844,1.5603713965471862,0.0000000000000008476395176335876
WBGene00013607,clec-27,0.0006882246244707092,1.9980143913429647,0.10407725859550554,0.00009691593696977002,-1.9980143913429647,0.10407725859551466
WBGene00013608,clec-35,0.001978645795353289,3.4130518906218086,0.00005301029268131582,0.00009691593696977002,-3.4130518906218086,0.00005301029268131582
WBGene00013609,clec-37,0.007570470869177801,2.9818947259796866,0.000000000307527855803214,0.0008722434327279302,-2.9818947259796866,0.000000000307527855803214
WBGene00013610,fbxa-206,0.0028389265759416753,-2.0844477688490093,0.00000000037763548874961866,0.012308323995160794,2.0844477688490093,0.00000000037763548874961866
WBGene00013611,Y102A5C.2,0.0006882246244707092,-2.6458417984317606,0.00000009797153060148007,0.004748880911518731,2.6458417984317606,0.00000009797153060148007
WBGene00013613,Y102A5C.4,0.0003441123122353546,2.150017484788016,0.20671296021008972,0,-2.150017484788016,0.20671296021008972
WBGene00013616,fbxa-148,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00013619,fbxa-112,0.00008602807805883865,-0.7568731108205036,0.65713361730794,0.00019383187393954003,0.7568731108205036,0.65713361730794
WBGene00013620,fbxa-111,0.0008602807805883865,1.7025585078167946,0.06567091346218261,0.00019383187393954003,-1.7025585078167946,0.06567091346218261
WBGene00013621,clec-239,0.0007742527025295479,2.150017484788016,0.06299154264349031,0.00009691593696977002,-2.150017484788016,0.06299154264349031
WBGene00013622,clec-238,0.0006882246244707092,0.6760862964556011,0.46486778700287923,0.00038766374787908007,-0.6760862964556011,0.46486778700287923
WBGene00013623,fbxa-90,0.005419768917706835,0.8738930795137776,0.031178428671950406,0.0029074781090931007,-0.8738930795137776,0.031178428671950406
WBGene00013626,srz-54,0.00043014039029419326,2.4130518906218086,0.09091764518885434,0,-2.4130518906218086,0.09091764518885434
WBGene00013628,Y102A5C.27,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00013629,srz-95,0.00043014039029419326,2.4130518906218086,0.09283943862410163,0,-2.4130518906218086,0.09283943862410163
WBGene00013746,lgc-55,0.03819646665812436,3.3038228208670493,0.000000000000000000000000000016478459755462836,0.003779721541821031,-3.3038228208670493,0.000000000000000000000000000016478459755462836
WBGene00013747,spe-19,0.0025808423417651594,3.1973231995663713,0.00007021470095745796,0.00019383187393954003,-3.1973231995663713,0.00007021470095745796
WBGene00013748,ssu-1,0.01531299789447328,3.4050145715563893,0.0000000004669112649543152,0.0013568231175767804,-3.4050145715563893,0.0000000004669112649543152
WBGene00013749,Y113G7A.12,0.006882246244707092,1.4130518906218077,0.00011990966920460926,0.0025198143612140205,-1.4130518906218077,0.00011990966920460926
WBGene00013750,Y113G7A.13,0.001978645795353289,2.4130518906218086,0.001550088365850629,0.0002907478109093101,-2.4130518906218086,0.001550088365850629
WBGene00013751,Y113G7A.14,0.017549727924003083,2.6006788937975793,0.000000000000007176816068612802,0.0028105621721233307,-2.6006788937975793,0.000000000000007176816068612802
WBGene00013752,nlp-69,0.013764492489414184,2.6354443119582562,0.0000014948865336008183,0.0021321506133349403,-2.6354443119582562,0.0000014948865336008183
WBGene00013753,Y113G7A.16,0.005935937386059867,3.6354443119582562,0.00000003494772033065172,0.00038766374787908007,-3.6354443119582562,0.00000003494772033065172
WBGene00013754,fbxa-116,0.00025808423417651597,0.24312688917949643,1,0.00019383187393954003,-0.24312688917949643,1
WBGene00013755,fbxa-115,0.0016345334831179344,-0.43494501593314006,0.46684878390370355,0.0022290665503047107,0.43494501593314006,0.46684878390370355
WBGene00013756,ftr-1,0.004645516215177287,-1.825179124211413,0.00000000022315777056200137,0.016669541158800445,1.825179124211413,0.00000000022315777056200137
WBGene00013757,fbxa-113,0.0001720561561176773,-0.1719106100993475,1,0.00019383187393954003,0.1719106100993475,1
WBGene00013758,fbxa-114,0.00318303888817703,-1.781964091783335,0.000000030266906255548,0.011145332751523553,1.781964091783335,0.000000030266906255548
WBGene00013759,fbxb-59,0.003010982732059353,-1.411376544794738,0.00008324246787615558,0.008140938705460682,1.411376544794738,0.00008324246787615558
WBGene00013760,srbc-34,0.001204393092823741,1.150017484788016,0.15200857707644014,0.0004845796848488501,-1.150017484788016,0.15200857707644014
WBGene00013761,Y113G7B.11,0.03509945584800617,-0.6783479305621274,0.003544664080269347,0.05621124344246661,0.6783479305621274,0.003544664080269347
WBGene00013762,Y113G7B.12,0.003957291590706578,2.797715740857134,0.000002753882463708774,0.0004845796848488501,-2.797715740857134,0.000002753882463708774
WBGene00013764,Y113G7B.15,0.00318303888817703,1.375577185203145,0.007678439279029424,0.0011629912436372403,-1.375577185203145,0.007678439279029424
WBGene00013765,cdkr-3,0.05290726800618577,-0.5417486899480952,0.00814359457560544,0.07704816989096716,0.5417486899480952,0.00814359457560544
WBGene00013766,prmt-1,0.1228480954680216,-1.4040772307010816,0.00000000000015374649305170037,0.3252498844705482,1.4040772307010816,0.00000000000015374649305170037
WBGene00013768,sld-5,0.020646738734121275,-1.4998126060313428,0.0000000000025120724512191806,0.058537225929741095,1.4998126060313428,0.0000000000025120724512191806
WBGene00013771,Y113G7C.1,0.0003441123122353546,2.150017484788016,0.16644009937629925,0,-2.150017484788016,0.16644009937629925
WBGene00013816,Y116F11A.1,0.0041293477468242554,0.2728742325735487,0.5905297566895382,0.0033920577939419508,-0.2728742325735487,0.5905297566895382
WBGene00013817,Y116F11A.3,0.0013764492489414183,0.9155522311509916,0.23303430454857968,0.0006784115587883902,-0.9155522311509916,0.23303430454857968
WBGene00013819,Y116F11A.6,0.17859429005014904,1.9596316418470403,0.000000000000000000017379286537017447,0.04584123818670122,-1.9596316418470403,0.000000000000000000017379286537017447
WBGene00013820,Y116F11B.2,0.0006021965464118705,1.8280893899006525,0.1467750142018834,0.00009691593696977002,-1.8280893899006525,0.1467750142018834
WBGene00013822,Y116F11B.6,0.0037852354345889005,3.734979985509172,0.00000015132037309215436,0.00019383187393954003,-3.734979985509172,0.00000015132037309215436
WBGene00013823,Y116F11B.7,0.0023227581075886436,4.635444311958256,0.00000034174506103237474,0,-4.635444311958256,0.00000034174506103237474
WBGene00013824,Y116F11B.8,0.0003441123122353546,2.150017484788016,0.22636972324573046,0,-2.150017484788016,0.22636972324573046
WBGene00013825,Y116F11B.9,0.00447346005905961,4.556009844463852,0.0000000006751262183653711,0.00009691593696977002,-4.556009844463852,0.0000000006751262183653711
WBGene00013828,Y116F11B.13,0.0007742527025295479,3.150017484788016,0.019322116251833853,0,-3.150017484788016,0.019322116251833853
WBGene00013829,Y116F11B.14,0.0005161684683530319,1.6354443119582562,0.17091401667196507,0.00009691593696977002,-1.6354443119582562,0.17091401667196507
WBGene00013830,ZC15.1,0.0003441123122353546,0.5650549840668599,0.7973524929053113,0.00019383187393954003,-0.5650549840668599,0.7973524929053113
WBGene00013831,clec-262,0.001462477327000257,1.9980143913429647,0.02199910559924602,0.0002907478109093101,-1.9980143913429647,0.02199910559924602
WBGene00013832,ZC15.3,0.0008602807805883865,1.2875210085379507,0.16915059523201123,0.0002907478109093101,-1.2875210085379507,0.16915059523201123
WBGene00013833,ZC15.5,0.004989628527412642,3.3888043443751306,0.00000002377779930323395,0.00038766374787908007,-3.3888043443751306,0.00000002377779930323395
WBGene00013834,clec-261,0.0020646738734121277,4.471945579675378,0.000010175419762987041,0,-4.471945579675378,0.000010175419762987041
