Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
WBGene00016479,srab-6,0.0011875703916951709,3.1426649670197424,0.005219613585108705,0.00010144679239053698,-2.165524062041195,0.09225144787071461,0,-1.266820725661864,0.6108330571248034
WBGene00016480,srab-7,0.00035627111750855125,1.6832333483824442,0.23795897963582233,0.00010144679239053698,-0.7060924434038984,0.7316384088077537,0,-0.003786319828069651,1
WBGene00016481,C36C5.12,0.0011875703916951709,2.1426649670197424,0.016582705104342513,0.00010144679239053698,-2.4065321615449893,0.019693041074275476,0.0005457927407354003,0.3181417750592921,1
WBGene00016483,C36C5.14,0.0009500563133561366,1.2681958491036003,0.272511275968168,0,-3.513447365461502,0.013447769675561308,0.0013644818518385006,1.733179274338136,0.19464951074932582
WBGene00016484,C36C5.15,0.00035627111750855125,1.0982708476612881,0.4750205965368004,0.00010144679239053698,-1.0280205382912602,0.5005806915948231,0.00027289637036770017,0.9962136801719303,0.699558921192652
WBGene00016495,C37C3.1,0.021613781128852108,0.21024849989432148,0.43327175482731595,0.020898039232450618,0.1419044631510511,0.5971432501400957,0.012826129407281906,-0.7005220692057428,0.08334238418639016
WBGene00016496,C37C3.2,0.30140536541223434,0.28247159433059954,0.15987641499779917,0.2609211500284611,-0.0729548726259619,0.7409496102098371,0.2125862725164384,-0.393917787191306,0.23023975372195477
WBGene00016499,txt-5,0.019357397384631284,3.086589042613654,0.00000000000000017115560094180142,0.0023332762249823505,-2.5389824575686397,0.000000000326685988935774,0.001910274592573901,-2.2287526848283443,0.0007937732834361198
WBGene00016500,memo-1,0.17053510824742654,0.2825737314283061,0.16933273395402804,0.13644593576527225,-0.2687317903558677,0.18984129611215542,0.15036590007260278,-0.015240472704777464,1
WBGene00016501,C37C3.9,0.05735964991887675,0.43970525690013584,0.04236321552162991,0.0452452694061795,-0.1546268546708287,0.5071271737357982,0.034384942666330215,-0.5542604441639352,0.11375314176940493
WBGene00016502,C37C3.10,0.0011875703916951709,3.1426649670197424,0.0012417736066405206,0.00010144679239053698,-2.165524062041195,0.046701782401945266,0,-1.266820725661864,0.3527445105009007
WBGene00016503,C37C3.11,0.01828858403210563,3.637429658769321,0.0000000000000000000011616580702242587,0.0014202550934675178,-3.1211299426827424,0.000000000000050632732172673475,0.0013644818518385006,-2.497775160501736,0.00015237701277774388
WBGene00016504,C37C3.12,0.025176492303937623,3.208489602979334,0.0000000000000000000002136155911462024,0.0026376166021539614,-2.752104841160734,0.000000000000015923270820821644,0.0027289637036770013,-2.1232934142841584,0.0001782700487907466
WBGene00016505,ttr-33,0.03135185834075251,3.5236285322040573,0.000000000000000006437780295284661,0.0024347230173728876,-3.175978419678363,0.0000000000016971750887059777,0.0032747564444124016,-2.1563441893002944,0.002508893778219644
WBGene00016506,abhd-5.1,0.009619320172730884,1.2078953388357876,0.00019255279841528543,0.0021303826402012766,-2.117025544350006,0.0000000047228559043611385,0.009551372962869505,0.8015662493183866,0.06178024673497442
WBGene00016507,abhd-5.2,0.03432078431999044,1.0365939511064655,0.000010426065235648678,0.012173615086864438,-1.4165858262089133,0.000000008642479114531678,0.028927015258976216,0.38012866195499395,0.25769614316539785
WBGene00016508,C37H5.5,0.08728642378959506,-0.7202418642808364,0.0005485268362092405,0.16698142027482388,0.9627241086359022,0.0000007894389841852224,0.08186891111031004,-0.6661962460451192,0.03435110605733287
WBGene00016509,adss-1,0.13170155643899445,-0.34252974768263655,0.10125472827753848,0.17235810027152235,0.3195942002597514,0.11095260553488728,0.15282196740591208,-0.005842173458312949,1
WBGene00016511,C37H5.13,0.1347892394574019,0.03694085905735767,0.8738806682004129,0.1381705312359114,0.10749443236522005,0.6155907296112443,0.11325199370259556,-0.2679762684075726,0.4732001134969245
WBGene00016512,C38C3.3,0.0015438415092037222,0.9056257697188936,0.22227311989125614,0.0008115743391242958,-0.6236302832119254,0.4093501035594545,0.0008186891111031004,-0.14128984357800434,0.9224766961305828
WBGene00016513,C38C3.4,0.021495024089682593,2.2841373929726236,0.0000000000000020643380180229567,0.0020289358478107395,-3.1016775800165695,0.0000000000000000003822662076291937,0.010642958444340305,-0.01814161280513993,1
WBGene00016514,C38C3.6,0.009856834251069918,2.9056257697188927,0.0000000000065977185862008865,0.0011159147162959069,-2.6129830390124162,0.00000002083280868473218,0.0016373782222062008,-1.4443589112140502,0.04421706813258351
WBGene00016517,nhr-260,0.0019001126267122732,1.0702564714916925,0.10210878141617238,0.0007101275467337589,-1.1655240620411949,0.0794551172770335,0.0013644818518385006,0.3181417750592921,0.9322987893416648
WBGene00016538,C39F7.1,0.013182031347816396,2.4461941510815963,0.000000000010313373321466246,0.0021303826402012766,-2.189175330105841,0.000000020765842630614055,0.0030018600740447017,-1.1521781597207408,0.05111919380425946
WBGene00016539,madd-2,0.10901896195761668,0.1839686842235988,0.3969904809247643,0.09698313352535336,-0.10406988924609273,0.6427822192855419,0.09333055866575345,-0.1324683390385002,0.8074125711675634
WBGene00016540,C39F7.5,0.027432876048158448,0.3914672240053356,0.10770910547859368,0.022724081495480285,-0.07718659509514492,0.7864503908606965,0.016100885851694308,-0.6078576434969305,0.11777446711871974
WBGene00016685,srbc-16,0.0010688133525256537,4.005161443269808,0.001207007584334664,0,-3.02802053829126,0.017136723748101556,0,-1.0037863198280697,0.553471916009
WBGene00016686,cyp-33C1,0.0011875703916951709,3.1426649670197424,0.005094426504268681,0.00010144679239053698,-2.165524062041195,0.09117962600351127,0,-1.266820725661864,0.6095060516696115
WBGene00016687,srbc-17,0.00011875703916951708,0.6832333483824442,1,0,-1.2910549441250545,0.561407581422686,0.00027289637036770017,2.318141775059292,0.4277700600181867
WBGene00016689,srbc-21,0.0008312992741866196,3.683233348382444,0.0049503723099762935,0,-2.7060924434038984,0.04498292995319303,0,-0.6818582249407079,0.770320407073869
WBGene00016690,srbc-22,0.0008312992741866196,3.683233348382444,0.006768893889345904,0,-2.7060924434038984,0.05451839770454089,0,-0.6818582249407079,0.7827808558718892
WBGene00016691,srbc-23,0.001425084470034205,4.383673066523537,0.0003214335384431338,0,-3.4065321615449893,0.006616268419335594,0,-1.3822979430818005,0.44854748775399494
WBGene00016692,srbc-24,0.00011875703916951708,1.6832333483824442,0.4358135586648731,0,-0.7060924434038984,1,0,1.318141775059292,1
WBGene00016693,srbc-20,0.0011875703916951709,3.1426649670197424,0.0017786410583251623,0,-3.2910549441250545,0.004420713358563229,0.00027289637036770017,-0.14128984357800434,1
WBGene00016694,C45H4.13,0.0010688133525256537,3.0051614432698077,0.004138464233189254,0.00010144679239053698,-2.02802053829126,0.05597707087614306,0,-1.1412898435780043,0.5482008686656725
WBGene00016695,C45H4.14,0.0033251970967464782,0.25581212464777003,0.6455767219876621,0.0031448505641066466,0.12398255515378942,0.8771433237402041,0.001910274592573901,-0.5887488205492257,0.46077030147204895
WBGene00016696,srbc-19,0.0004750281566780683,3.0051614432698077,0.06173346429403996,0,-2.02802053829126,0.2507778161209277,0,-0.003786319828069651,1
WBGene00016697,cyp-33C2,0.0026126548617293756,3.621832803718302,0.000011365957880541833,0.00020289358478107396,-2.6446918987397545,0.0019981425018090844,0,-2.325714414715433,0.1047479459556967
WBGene00016781,phat-7,0.01674474252290191,3.5110523729997647,0.00000000000021542524843167311,0.0014202550934675178,-2.998874192631744,0.000000008474714286060297,0.0013644818518385006,-2.3822979430817997,0.0060876298019568705
WBGene00016782,phat-3,0.0030876830184074443,4.438120850545914,0.0000003355912955138481,0.00010144679239053698,-3.4609799455673667,0.00014191246340854784,0,-2.4892131469983116,0.08933699915736841
WBGene00016783,irg-2,0.005462823801797786,2.430467278002478,0.000003113130848209726,0.0008115743391242958,-2.236607160102678,0.00009365778122446987,0.0013644818518385006,-0.8782554377442118,0.38259864213762457
WBGene00016785,C49G7.7,0.0035627111750855126,2.3155015638819574,0.00002350052200899878,0.0006086807543432219,-1.9862003625966338,0.0009646362851179923,0.0008186891111031004,-0.8913115905696571,0.348847293352713
WBGene00016786,cyp-35A4,0.020663724815495974,2.7768924555966903,0.0000000000000015626746541053313,0.0016231486782485917,-3.255254222697207,0.000000000000002077093104976767,0.006549512888824803,-0.6154308632017313,0.3091776708754878
WBGene00016788,C49G7.10,0.030758073144904925,2.2962102252731986,0.000000000009792228069862793,0.0027390633945444985,-3.2070765514857014,0.0000000000000005079087501923998,0.015555093110958908,0.011215843511177326,1
WBGene00016789,djr-1.2,0.00285016894006841,2.5197346160995657,0.000961522511639631,0.0004057871695621479,-2.139051850680005,0.010917201929834919,0.0005457927407354003,-0.9548767193471246,0.5837046430153932
WBGene00016813,clec-214,0.0015438415092037222,2.4905882704400497,0.005604387325205364,0.00030434037717161095,-1.5134473654615022,0.09670696173134993,0,-1.769321066191047,0.21680077086795996
WBGene00016815,clec-213,0.001425084470034205,3.383673066523537,0.0005611744223514362,0.00010144679239053698,-2.4065321615449893,0.024508942385391138,0,-1.4892131469983116,0.40851117260868863
WBGene00016816,C50E3.5,0.017694798836258047,0.13726497927715275,0.6093759758458602,0.01886910338463988,0.3330073762850416,0.19765749839341484,0.008732683851766405,-1.0297815283610134,0.012609898515762481
WBGene00016817,C50E3.6,0.021851295207191142,2.356633813771185,0.0000000000005058673543898472,0.0032462973564971833,-2.3759438417115675,0.00000000003853352357655179,0.006822409259192503,-0.7429697392440939,0.18015463319822864
WBGene00016818,C50E3.7,0.002731411900898893,3.683233348382444,0.000004639322030656166,0.00020289358478107396,-2.7060924434038984,0.0019017614392925508,0,-2.3822979430818005,0.10409271294731806
WBGene00016820,C50E3.9,0.0013063274308646878,1.6832333483824442,0.07961838025986014,0.0005072339619526849,-0.7060924434038984,0.4915370130399955,0,-1.769321066191047,0.37716596591173873
WBGene00016821,scl-26,0.0004750281566780683,0.42019894254865164,0.7925075280993285,0.00010144679239053698,-1.8760174448462106,0.08709752840555371,0.0010915854814708007,2.0551073692254995,0.11133393593629845
WBGene00016822,C50E3.11,0.0015438415092037222,3.4905882704400497,0.0004716398544787085,0,-3.6129830390124162,0.0017370975466083087,0.00027289637036770017,-0.48921314699831164,0.8664117253012131
WBGene00016823,C50E3.12,0.0020188696658817906,0.8531583498247564,0.19106398945267786,0.0013188083010769807,-0.22066561623365644,0.8017399613562315,0.0005457927407354003,-1.0510920346064268,0.3174107818788096
WBGene00016824,C50E3.13,0.0022563837442208245,1.0051614432698077,0.11188988256800282,0.0014202550934675178,-0.19151927057414042,0.8061241323491021,0.00027289637036770017,-1.769321066191047,0.1111399789390901
WBGene00016849,acs-21,0.010806890564426054,1.5063555862983664,0.000007493790097492243,0.0029419569793255724,-1.632091861960122,0.00000640047254611688,0.006003720148089403,-0.0771595061582886,1
WBGene00016850,srt-8,0.0004750281566780683,3.0051614432698077,0.033864765701798936,0,-2.02802053829126,0.17306392218558614,0,-0.003786319828069651,1
WBGene00016855,C50H11.8,0.0009500563133561366,1.0458034277671526,0.2591243391127414,0.0005072339619526849,-0.4430580375701041,0.6820713579309425,0.00027289637036770017,-0.48921314699831164,0.8585077442999801
WBGene00016856,srt-15,0.0010688133525256537,4.005161443269808,0.0004767176299447905,0,-3.02802053829126,0.010087966265004907,0,-1.0037863198280697,0.5108149543441288
WBGene00016857,srt-16,0.0010688133525256537,4.005161443269808,0.0025933744998913495,0,-3.02802053829126,0.027336041140892043,0,-1.0037863198280697,0.8137159737335804
WBGene00016858,C50H11.13,0.003918982292594064,4.185733688911628,0.0000000023060970483003697,0.00010144679239053698,-3.835375460348864,0.000001795411300033518,0.00027289637036770017,-1.8111412418856734,0.08188556058018535
WBGene00016859,srt-5,0.0010688133525256537,4.005161443269808,0.0005577803250346462,0,-3.02802053829126,0.01099381908644581,0,-1.0037863198280697,0.5179533623965183
WBGene00016860,cyp-33C9,0.005581580840967303,1.2238017297451487,0.002181705934049886,0.0014202550934675178,-1.8435959671538331,0.00003352580054842134,0.004912134666618603,0.6118729781160033,0.2922794288430277
WBGene00016862,cest-32,0.024582707108090036,3.026121061905453,0.00000000000000000000008550264193216395,0.0023332762249823505,-2.934911133899779,0.000000000000000026078324908852305,0.004639238296250903,-1.363682264914452,0.005987710460695816
WBGene00016863,cest-35.2,0.015200901013698186,1.1094981030845439,0.0002690628646359618,0.007811403014071348,-0.6203625693780142,0.05170519221022749,0.004912134666618603,-1.1204312386803403,0.0314884227084747
WBGene00016864,C52A10.3,0.011281918721104123,-0.8403286076745671,0.0015773888598520473,0.025767485267196393,1.4178962738715546,0.00000000827798998315684,0.005730823777721703,-1.6736377181357387,0.00008942346246640537
WBGene00016891,C53A3.1,0.0007125422350171025,0.9056257697188936,0.48211203315297413,0.00020289358478107396,-1.443058037570104,0.2388814543476124,0.0008186891111031004,1.14821677361698,0.4071905892469965
WBGene00016892,pgph-3,0.08277365630115341,1.6915247220138365,0.000000000000003675341771993305,0.024144336588947803,-1.4598616639511173,0.00000000009765037940617309,0.029472807999711616,-0.7840386197471858,0.026419636696931266
WBGene00016921,C54F6.3,0.00771920754601861,3.1426649670197424,0.0000000024604886019292185,0.0010144679239053698,-2.312750015224374,0.00004012158390466985,0.00027289637036770017,-2.929785738384293,0.0042383522836234025
WBGene00016922,swt-2,0.004631524527611166,2.4201989425486508,0.000006078605732560736,0.0007101275467337589,-2.165524062041195,0.00023050618869431398,0.0010915854814708007,-0.914518981730982,0.30320013670510637
WBGene00016923,C54F6.5,0.029808016831548788,-1.1959122567431693,0.000000650436726771187,0.010550466408615846,-3.060625203723189,0.0000000000000000000000000000000033327482243166176,0.22432081644224952,3.527156964514521,0.00000000000000000000000000000000000000000000000030566403059346442
WBGene00016924,C54F6.6,0.0004750281566780683,3.0051614432698077,0.07780193275029278,0,-2.02802053829126,0.2911425636078253,0,-0.003786319828069651,1
WBGene00016925,srb-18,0.0017813555875427563,2.683233348382444,0.0010247939753987138,0.00030434037717161095,-1.7060924434038984,0.0460348789635803,0,-1.9297857383842931,0.22662764500062207
WBGene00016926,nhr-171,0.002968925979237927,0.6287855643600686,0.2333442326961562,0.0022318294325918138,-0.08942108295540407,0.9430990204161099,0.0010915854814708007,-0.9448926307745005,0.3111659481345219
WBGene00016927,nhr-172,0.004512767488441649,0.9242414478862404,0.04174794534628659,0.0017245954706391288,-1.2910549441250545,0.005043828822369767,0.004093445555515502,0.5107868530016892,0.46901810354772755
WBGene00016928,srb-19,0.0021376267050513074,1.2307211436849386,0.04454511035036006,0.0011159147162959069,-0.4430580375701041,0.5457245773963786,0.00027289637036770017,-1.5887488205492257,0.11272202662922623
WBGene00016929,C54F6.12,0.001425084470034205,3.383673066523537,0.000338422349234858,0,-3.513447365461502,0.0013452536504404864,0.00027289637036770017,-0.38229794308180054,0.8406828054424172
WBGene00016988,CD4.1,0.018526098110444665,-0.3575362574198522,0.2178113918041439,0.004970892827136312,-2.8104291032186337,0.000000000000000000012365252696227227,0.07450070911038215,2.729673330836601,0.000000000000000000003005791629401073
WBGene00016989,mrpl-48,0.028382932361514582,-0.307721512014548,0.1995159419182014,0.03317310111170559,0.047833216227993525,0.8547723975416047,0.040661559184787324,0.3997555406129445,0.19859662606470757
WBGene00016990,vps-37,0.08799896602461216,-0.500024151065972,0.01757076927172965,0.143952998402172,0.7897348029813611,0.000053902550535238525,0.07231753814744053,-0.7040591462990249,0.02525406476818846
WBGene00016992,zhit-1,0.009738077211900401,-1.6966147224340986,0.000000000048691187678376335,0.04037582337143372,2.0761714976908756,0.0000000000000000010286828925592468,0.009005580222134105,-1.5042884674604098,0.0001057233975708829
WBGene00016993,CD4.8,0.0034439541359159954,-1.1647635581725044,0.001223573685413132,0.010246126031444236,1.7964078971252846,0.00000005817603413412321,0.0016373782222062008,-1.9079263044205526,0.0014480960635732858
WBGene00017015,D1014.2,0.0019001126267122732,2.1857336889116272,0.004990159008931865,0.00020289358478107396,-2.443058037570104,0.005903790628905239,0.0008186891111031004,0.07021426161570687,1
WBGene00017016,snap-1,0.17243522087413882,0.09463477162732614,0.6571632277499295,0.18372014101926248,0.28280374665811436,0.15935203821971983,0.10179034614715216,-0.8073891070245662,0.00858367451039684
WBGene00017017,D1014.4,0.0229201085597168,-0.05670381231505228,0.8666961199735173,0.027694974322616597,0.4612023019937421,0.05293879171767105,0.013644818518385006,-0.8767116226788731,0.02205160884356639
WBGene00017018,D1014.5,0.13087025716480782,3.2906045368906227,0.00000000000000000000000000000000523950553574185,0.012275061879254975,-2.957749459245541,0.00000000000000000000003103424701439049,0.016100885851694308,-2.0323554720248405,0.00000996231689614774
WBGene00017019,D1014.6,0.0008312992741866196,2.683233348382444,0.01305452773283058,0.00010144679239053698,-1.7060924434038984,0.11921730444624844,0,-0.8517832263830201,0.5129598890301624
WBGene00017020,D1014.7,0.0030876830184074443,3.853158349824758,0.00000031491116955510406,0.00010144679239053698,-3.513447365461502,0.0000323293654516723,0.00027289637036770017,-1.4892131469983116,0.18965140579825426
WBGene00017034,otpl-2,0.0047502815667806834,3.040785353000529,0.00000014512815327602054,0.00030434037717161095,-3.1979455397335723,0.0000022104114305830896,0.0010915854814708007,-0.8193617486906408,0.44372239381471296
WBGene00017060,D2063.1,0.028739203479023135,-2.632745480173731,0.00000000000000000000000000003107751509213846,0.022419741118308675,-3.1649331568349464,0.0000000000000000000000000000000000000000004345902888094301,0.5998262220682049,4.562792668786689,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044198067580277087
WBGene00017061,oac-12,0.0019001126267122732,1.7706961896327833,0.01381570648879241,0.00030434037717161095,-2.0984098661826582,0.009118475077774168,0.0010915854814708007,0.31814177505929386,0.915762345772715
WBGene00017062,glrx-3,0.026601576773971826,-0.2376950806263558,0.3370418601178294,0.03479624978995419,0.45807746592802,0.042566990757539384,0.022377502370151413,-0.4565659130984647,0.23125724400393263
WBGene00017080,lec-12,0.04833411494199345,0.5291102030630261,0.017380124869913884,0.03804254714645137,-0.07631609533204209,0.7768634141266413,0.02128591688868061,-0.9909459740546449,0.004750478301979187
WBGene00017082,DC2.5,0.023513893755564383,0.22710082800624232,0.37193852844483827,0.020289358478107398,-0.1371897935788411,0.6103660079490781,0.01964853866647441,-0.13227860228303623,0.8307065190439095
WBGene00017083,kin-33,0.03467705543749899,-0.1360302675102414,0.5927458563490848,0.04808577959311453,0.7976739744692773,0.0002107679335422727,0.011461647555443407,-1.8386762377415424,0.0000006548746435763117
WBGene00017091,ttr-40,0.001425084470034205,2.383673066523537,0.007479103682027923,0.00030434037717161095,-1.4065321615449893,0.12493399274573647,0,-1.681858224940708,0.29205088935228435
WBGene00017092,E02C12.6,0.0013063274308646878,3.2681958491036003,0.0019117312794916222,0.00010144679239053698,-2.2910549441250545,0.05083153709238778,0,-1.3822979430818005,0.4243770628515333
WBGene00017093,E02C12.8,0.0016625985483732391,3.0051614432698077,0.0005260117364036837,0,-3.7935552846542375,0.000753498325473865,0.0005457927407354003,-0.003786319828069651,1
WBGene00017094,E02C12.9,0.0021376267050513074,4.931160861826029,0.0000028325195666523768,0,-3.9540199568474836,0.0005024260999833716,0,-1.9297857383842931,0.2444440220036618
WBGene00017095,E02C12.10,0.00035627111750855125,1.6832333483824442,0.2375731463731379,0.00010144679239053698,-0.7060924434038984,0.7311333243198017,0,-0.003786319828069651,1
WBGene00017096,E02C12.11,0.0005937851958475854,-0.053732245783761456,1,0.0008115743391242958,0.65647763598081,0.5136069781919889,0.00027289637036770017,-0.48921314699831164,0.8529308853121481
WBGene00017097,E02C12.12,0.010331862407747987,-0.6055278825697181,0.040923111955355626,0.020289358478107398,1.2725339058035345,0.0000030788939183400177,0.003820549185147802,-1.9448926307745014,0.00006084978141996457
WBGene00017107,srt-12,0.0017813555875427563,2.683233348382444,0.0011246928813046292,0.00020289358478107396,-2.2085927839330814,0.014335469910749592,0.00027289637036770017,-0.8517832263830201,0.5286375463348709
WBGene00017151,EGAP9.3,0.012588246151968812,0.9489669038171948,0.0023407665282933732,0.007202722259728126,-0.4903637523484621,0.1333846855115372,0.004639238296250903,-0.9876666544647925,0.056831949400343355
WBGene00017172,F02C9.1,0.0020188696658817906,3.8531583498247564,0.00002555751406186819,0.00010144679239053698,-2.8760174448462106,0.002972070271187579,0,-1.9297857383842931,0.23023975372195477
WBGene00017173,F02C9.2,0.0011875703916951709,3.1426649670197424,0.001317169998198555,0.00010144679239053698,-2.165524062041195,0.04788905413619356,0,-1.266820725661864,0.3560370863331331
WBGene00017174,tat-6,0.004869038605950201,5.075550771161205,0.000000000010659607720385309,0.00010144679239053698,-4.098409866182658,0.0000002388941824179957,0,-3.108122979642806,0.010697931518927357
WBGene00017175,irld-3,0.0015438415092037222,4.49058827044005,0.000252652092556255,0,-3.513447365461502,0.00547009153397845,0,-1.4892131469983116,0.4771893933314116
WBGene00017188,F07B7.7,0.0017813555875427563,2.3613052534950825,0.001415984246432723,0.0004057871695621479,-1.3841643485165367,0.0649822696113573,0,-2.0037863198280697,0.12254244361425226
WBGene00017190,F07B7.12,0.001425084470034205,1.7987105658023808,0.02014456381645915,0.00030434037717161095,-1.6129830390124162,0.04674923053403643,0.0005457927407354003,-0.09689572421955184,1
WBGene00017193,F07C3.2,0.2753975738341101,2.7287161181764534,0.000000000000000000000000000000000000000011008269588682909,0.0389555682779662,-2.403357913749847,0.000000000000000000000000000044091138526646926,0.04830265755508292,-1.6070042302564937,0.0000008149823889776571
WBGene00017194,F07C3.3,0.012113217995290743,2.5117528804380918,0.000000059109614772559297,0.0019274890554202026,-2.1915192705741404,0.000012436068131153338,0.0024560673333093013,-1.2906674676162302,0.12982779175124573
WBGene00017195,glo-4,0.03230191465410865,0.23295866904706042,0.32852609394326626,0.02363710262699512,-0.5222282510037122,0.02421842595202955,0.03793259548111032,0.46443121730994985,0.13520556674514983
WBGene00017197,F07C3.9,0.17065386528659604,1.0271491630012277,0.0000002450129826665006,0.09921496295794517,-0.4075520143438527,0.04893421850680891,0.04202604103662582,-1.644138558991548,0.000000452557208069949
WBGene00017198,nhr-36,0.008906777937713781,3.0242702662175125,0.000000000004028594340199574,0.0009130211315148328,-2.724014351401161,0.00000001582980917593674,0.0013644818518385006,-1.5062866603572536,0.0339466210976574
WBGene00017199,clec-45,0.0007125422350171025,3.4905882704400497,0.01605081489212258,0,-2.513447365461502,0.09703580943025437,0,-0.48921314699831164,1
WBGene00017200,F07C4.6,0.00023751407833903416,0.6832333483824442,0.7179992840119402,0.00020289358478107396,0.29390755659610157,1,0,-0.003786319828069651,1
WBGene00017201,grsp-4,0.018882369227953215,4.420198942548651,0.00000000000000000000000038220123653560516,0.0007101275467337589,-4.063644448021981,0.00000000000000003353057729667349,0.0010915854814708007,-2.7436344225273963,0.00013064999578421037
WBGene00017203,F07C4.10,0.00023751407833903416,2.2681958491036003,0.1871356964513289,0,-1.2910549441250545,0.561407581422686,0,0.733179274338136,1
WBGene00017204,F07C4.11,0.021495024089682593,3.1035651473308024,0.00000000005790600426438193,0.0030434037717161095,-2.2832775935333345,0.000005272387516328834,0.0008186891111031004,-3.4097786795039067,0.00041682244570342405
WBGene00017228,F07G11.1,0.0013063274308646878,2.683233348382444,0.006746369061574413,0.00020289358478107396,-1.7060924434038984,0.12126599219202566,0,-1.4892131469983116,0.44843227752151704
WBGene00017229,F07G11.2,0.0026126548617293756,4.206795304439458,0.0000014629216688162696,0.00010144679239053698,-3.2296543994609106,0.0004210755704328051,0,-2.266820725661864,0.09282804236532097
WBGene00017230,F07G11.3,0.0030876830184074443,3.438120850545914,0.000000453024197227052,0.00030434037717161095,-2.4609799455673667,0.0006226878723972196,0,-2.5887488205492257,0.037622411123867674
WBGene00017231,F07G11.4,0.0013063274308646878,2.2681958491036003,0.029247586729886723,0.00010144679239053698,-2.513447365461502,0.035245057887278594,0.0005457927407354003,0.20266455763935554,1
WBGene00017233,lmd-4,0.004987795645119718,5.109498103084543,0.000000000010233556621880327,0,-5.165524062041195,0.000000016592516784013997,0.00027289637036770017,-2.108122979642806,0.05195251021413686
WBGene00017260,F08F3.1,0.018526098110444665,2.5515893425719742,0.0000000000006172975036186613,0.0018260422630296657,-2.958010817043518,0.0000000000006173982903287613,0.006549512888824803,-0.48921314699831164,0.45994189291946663
WBGene00017261,acl-6,0.027076604930649895,-0.31045287768535257,0.20959317824218568,0.037129526014936534,0.5006608541549582,0.028029926836431792,0.024287776962725313,-0.4067509868063377,0.29896882129213154
WBGene00017262,F08F3.4,0.012944517269477361,1.7366726073439054,0.00000012373001014021192,0.0022318294325918138,-2.3118135042918517,0.000000000406572102842561,0.008186891111031004,0.2279439660877145,0.7208685747820961
WBGene00017263,F08F3.6,0.011044404642765088,0.5939660102853574,0.06329914735447245,0.00842008376841457,-0.09513473414979767,0.8020706464416933,0.004366341925883203,-1.0620009337733656,0.046228462182402064
WBGene00017264,F08F3.8,0.0004750281566780683,1.4201989425486516,0.28338116514624,0.00020289358478107396,-0.4430580375701041,0.7594600358936378,0,-0.48921314699831164,0.7517796769450571
WBGene00017265,snpc-1.3,0.0022563837442208245,2.683233348382446,0.0005834492533250644,0.0004057871695621479,-1.7060924434038984,0.03913700259371044,0,-2.266820725661864,0.0931013962965716
WBGene00017266,F08F3.10,0.008075478663527163,-2.2526363141978383,0.000000000000000041571824778367736,0.004970892827136312,-3.1576332764217296,0.0000000000000000000000000000007875546723435984,0.13044446503576068,4.339380571433632,0.0000000000000000000000000000000000000000000000000000000000000000001111433826551395
WBGene00017310,F09G2.1,0.01223197503446026,1.7112477245520417,0.00000017616390823466484,0.004057871695621479,-1.1814304529505568,0.0005902530261754929,0.0027289637036770013,-1.3923516077457219,0.015184981745810611
WBGene00017311,F09G2.2,0.07493569171596529,-0.7434560406246722,0.0003807853380221959,0.14557614708042058,0.9760037182675338,0.0000005210796955022316,0.07177174540670514,-0.6507867790077011,0.03977104736221624
WBGene00017312,pitr-5,0.001425084470034205,2.383673066523537,0.011064117130052974,0.00020289358478107396,-1.928484864740346,0.054053393240538,0.00027289637036770017,-0.5887488205492257,0.8752958105330898
WBGene00017313,cpsf-2,0.050828012764553315,-1.5719328141180093,0.00000000000015151499832173842,0.19437205422026888,2.069259161319286,0.0000000000000000000000000814229788351923,0.03574942451816872,-1.8328363129849925,0.000000015732493659086987
WBGene00017314,lgc-39,0.034795812476668506,1.2462810726751616,0.000005833089760636949,0.00842008376841457,-1.989732053566887,0.000000000018693456957482194,0.03138308259228552,0.6177020569182003,0.09456948289828646
WBGene00017315,ugt-36,0.0013063274308646878,4.2681958491036,0.000373294607004715,0,-3.2910549441250545,0.0076252866836402835,0,-1.266820725661864,0.590435684258666
WBGene00017316,F09G2.8,0.05688462176219868,-0.5352895264923516,0.013831251372298275,0.10398296220030041,1.1393756368403132,0.000000013152705547799443,0.024833569703460713,-1.7138440405307582,0.0000003295961347503934
WBGene00017317,attf-2,0.4249126861485321,-1.5152072332328006,0.000000000000041870628021048314,1.5174411205776521,1.86142330001509,0.000000000000000000000014232441179220814,0.4006118716997838,-1.3393597032085856,0.000004395846086559379
WBGene00017329,ugt-39,0.0066503941934929565,1.3066699969182372,0.0009169426545819457,0.0034491909412782576,-0.45945247582077364,0.2779630568118805,0.0005457927407354003,-2.604690364418248,0.0009493166828252099
WBGene00017330,sre-10,0.0011875703916951709,2.1426649670197424,0.014277998064644826,0.00020289358478107396,-1.7060924434038984,0.0735742063043168,0.00027289637036770017,-0.38229794308180054,0.8360333115794534
WBGene00017331,ugt-40,0.00285016894006841,2.7421270374360134,0.001390056186156655,0.0004057871695621479,-2.0846040666576275,0.024297605424220062,0.00027289637036770017,-1.5398392200682807,0.4017034789630143
