Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
WBGene00009385,sas-5,0.01877829559283303,-1.405066078118669,0.39605984653947557,0.004076052480343551,-5.550175133716138,0.000000000000000000000000000000000000000000000000000033480969153510643,0.23913735784664766,5.4975813072061355,0.000000000000000000000000000000000000000000000000000000039872944927089357
WBGene00009386,tag-290,0,2.111509447622238,1,0.0005095065600429438,-2.3981720402710884,0.0695262674154618,0.0048555808699826935,2.649584400651187,0.04756891730163035
WBGene00009387,glb-15,0.028167443389249546,2.17290999228638,0.332443428601892,0.0020380262401717753,-3.2137474691336596,0.0001683244037969066,0.02185011391492212,2.5755838192074094,0.0018281167830456956
WBGene00009388,F35B12.9,0,2.696471948343394,1,0,-3.076243945383726,0.059112925652056364,0.00364168565248702,3.327656305763824,0.04323562107599668
WBGene00009389,F35B12.10,0.11266977355699818,-0.755373175822097,0.6870782940363651,0.2277494323391959,0.6650217862161063,0.011710976017633715,0.14688132131697648,-0.5870964076176652,0.034852640844840715
WBGene00009417,F35E8.1,0,1.6964719483433939,1,0.003057039360257663,0.7311109766738788,0.546168779406309,0.0012138952174956734,-0.4796986162937813,0.7926090621879415
WBGene00009418,F35E8.2,0.01877829559283303,1.4234534539369772,0.6468757340824114,0.01324717056111654,1.3567154618923807,0.06609985308228425,0.0024277904349913467,-1.9453621886425925,0.020019354774932357
WBGene00009422,F35E8.9,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00009424,F35E8.13,0,0.7895813527348743,1,0.003057039360257663,-1.4388140247684342,0.13972418581462473,0.009711161739965387,1.6902263851485309,0.06347313558053298
WBGene00009426,F35E12.2,0,1.3745438534560304,1,0.004585559040386494,2.2456841495036377,0.11360133470673776,0,-1.9942717891235384,0.12079915318217485
WBGene00009427,fbxa-181,0,1.2370403297060957,1,0.004585559040386494,1.2456841495036377,0.2842821154041401,0.0012138952174956734,-0.9942717891235384,0.4215802670554163
WBGene00009429,irg-5,0,0.4485444348998078,1,0.009171118080772988,3.171683568059861,0.004341330726330844,0,-2.920271207679762,0.008673130983144694
WBGene00009430,F35E12.6,0.03755659118566606,-1.3347467822673273,0.587603452102507,0.16558963201395674,4.687521708126196,0.00000000000000000002680540670450017,0.0012138952174956734,-6.038665908481992,0.0000000000000000000037759409061692656
WBGene00009431,dct-17,0,-2.3258958646850614,0.18584072200082663,0.06215980032523915,2.8662705599555145,0.0000000007573132454184785,0.008497266522469713,-2.6148581995754165,0.00000004831722172063064
WBGene00009432,cld-9,0.046945738982082576,-2.9712309833856994,0.004371126225141287,0.6200694835722627,6.174054472522607,0.000000000000000000000000000000000000000000000000000000000000019111986095533192,0.0024277904349913467,-7.343589882042407,0.000000000000000000000000000000000000000000000000000000000008505408574207113
WBGene00009433,F35E12.9,0.5633488677849909,-1.756764946701574,0.05282786894176258,2.700384768227602,4.581559362222926,0.00000000000000000000000000000000000000000000000000000000000000000002812701095088798,0.05341138956980963,-5.568777017669149,0.000000000000000000000000000000000000000000000000000000000000000000000000002670951391029124
WBGene00009434,F35E12.10,0.01877829559283303,-1.5827516955897307,0.27904191801359846,0.11769601536992003,4.781737049743846,0.0000000000000000000000742145603804032,0.0012138952174956734,-5.542708413819581,0.0000000000000000000006782301863459282
WBGene00009469,F36D3.1,0.03755659118566606,-0.4328110686015738,1,0.016304209921374203,-3.231522170861637,0.0000000000000000061094665436486006,0.1723731208843856,3.2780742769132636,0.0000000000000000012498394203291478
WBGene00009486,F36G9.7,0,3.111509447622238,1,0.0005095065600429438,-1.076243945383725,0.6344656745242341,0.0012138952174956734,1.3276563057638242,0.602155095919063
WBGene00009488,oac-20,0,2.111509447622238,1,0.002547532800214719,1.5087185553374312,0.27059882558867115,0,-1.2573061949573336,0.4394164484449522
WBGene00009489,F36G9.13,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00009490,fbxa-99,0.009389147796416515,-2.570314592351508,0.067007024812176,0.15285196801288314,3.9874507299336646,0.00000000000000000000001998116465491121,0.008497266522469713,-3.9107484335612552,0.000000000000000000020511681115208573
WBGene00009491,F36G9.15,0,1.5265469469010817,1,0.004076052480343551,2.0936810560585872,0.10522885268524275,0,-1.8422686956784888,0.18705342181982174
WBGene00009532,ccch-1,0.08450233016774863,-0.7824998566895496,0.6344130198479839,0.2150117683381223,2.603875788377771,0.000000000000000007341039347845863,0.027919590002400487,-2.842268695678489,0.000000000000000008321213773713568
WBGene00009533,F38B7.2,0,2.3745438534560304,1,0.0020380262401717753,1.2456841495036386,0.407535066627108,0,-0.9942717891235393,0.6962250751391462
WBGene00009534,F38B7.3,0.1314480691498312,-0.05484893879988384,1,0.09323970048785872,-1.4291989358917125,0.000000004171862428128704,0.26705694784904815,1.4862022450756458,0.0000000016091197321715974
WBGene00009571,F40D4.12,0,1.5265469469010817,1,0.004076052480343551,2.0936810560585872,0.10522885268524275,0,-1.8422686956784888,0.18705342181982174
WBGene00009572,F40D4.13,0,1.111509447622237,1,0.004585559040386494,0.6607216487824799,0.6329508589289672,0.0024277904349913467,-0.40930928840238234,0.8506604676944985
WBGene00009580,xbx-6,0.22533954711399637,0.44248268211260555,0.6579829703003989,0.07948302336669924,-2.2120757481576296,0.0000000000000000000016584667665973978,0.3884464695986155,2.154239905802921,0.000000000000000000028321638205664713
WBGene00009581,F40F9.3,0.009389147796416515,3.111509447622238,0.49683663384227017,0.0010190131200858877,-1.8132095395499324,0.15007764949849162,0.00364168565248702,1.3276563057638242,0.4842176000903305
WBGene00009582,slcr-46.3,0.05633488677849909,-0.5240791261688877,0.9380020735090401,0.10495835136884643,0.6865056745527136,0.023620072454618814,0.06555034174476636,-0.6256936009373546,0.0514649356130069
WBGene00009583,aagr-3,0.43190079863515973,-2.0415484227432668,0.017791046613014453,2.00592732688907,0.7300123384375985,0.0003897272846093334,1.3097929396778316,-0.5555300292534264,0.010961605562059584
WBGene00009584,drap-1,0.41312250304232667,-0.04649238644425635,1,0.4478562662777476,0.17373430762462205,0.5304274540818168,0.3945159456860939,-0.1753645814211564,0.5677588000461818
WBGene00009585,cal-7,0.009389147796416515,2.3745438534560304,0.6551238792269968,0.004585559040386494,1.2456841495036377,0.27470519318607206,0,-2.131775312873474,0.12645935108934422
WBGene00009586,F40F9.10,0.01877829559283303,1.2370403297060957,0.7098400921776504,0.01069963776090182,-0.4241672488040322,0.5906804706964017,0.013352847392452407,0.3276563057638233,0.7035480074434683
WBGene00009600,F40G12.5,0,3.111509447622238,1,0,-2.6612064461048828,0.16002256428783818,0.0024277904349913467,2.9126188064849803,0.13160950635072086
WBGene00009601,F40G12.6,0,-0.5514555651001922,1,0,-6.324171458827311,0.00000003373934395824536,0.04491412304733992,6.575583819207409,0.000000008187831093665374
WBGene00009602,F40G12.7,0,2.111509447622238,1,0.0015285196801288314,-0.6612064461048828,0.7502487862604823,0.0024277904349913467,0.9126188064849803,0.7393743376436936
WBGene00009605,F40G12.10,0,3.111509447622238,1,0,-2.6612064461048828,0.16002256428783818,0.0024277904349913467,2.9126188064849803,0.13160950635072086
WBGene00009630,F42E8.1,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00009650,ccnk-1,0.01877829559283303,-1.746471547505335,0.20187778638557116,0.06776437248571153,-1.0325225679544072,0.00010305379872667927,0.1541646926219505,1.2401934645134842,0.000002962618702231579
WBGene00009706,argk-1,0,-1.1108829737142107,0.6551238792269968,0.0010190131200858877,-5.246168946826038,0.00000000000000000010214129532772725,0.06433644652727069,5.497581307206135,0.000000000000000000000762187022914176
WBGene00009708,F44G3.7,0,3.111509447622238,1,0.0010190131200858877,0.5087185553374312,1,0,-0.25730619495733364,1
WBGene00009709,fbxa-144,0,-2.303528051656607,0.18345194691757616,0.06419782656541093,4.912440741388441,0.0000000000000031377911651312683,0.0012138952174956734,-4.661028381008342,0.0000000000004177279631749191
WBGene00009710,F44G3.10,0.01877829559283303,-3.9461814943496742,0.0014224960932081082,0.6098793523714038,7.15016824740506,0.000000000000000000000000000000000000000000000000000000000009956421262329371,0.0012138952174956734,-7.901162384732057,0.0000000000000000000000000000000000000000000000000000014204092153573257
WBGene00009721,F45D3.1,0.028167443389249546,6.696471948343394,0.015500824091599438,0,-3.076243945383726,0.0897345765527039,0,-0.6723436942361758,1
WBGene00009722,F45D3.2,0.028167443389249546,3.696471948343394,0.10837067604421009,0.002547532800214719,-1.0762439453837258,0.48098176212631594,0.0024277904349913467,-0.25730619495733276,1
WBGene00009723,F45D3.3,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00009724,F45D3.4,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009768,F46B6.2,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009769,F46B6.4,0,-1.5514555651001922,0.43637474108736846,0.016304209921374203,-1.4912814446625697,0.0001919501889146272,0.05219749435231396,1.7426938050426672,0.00001156307021705804
WBGene00009770,F46B6.5,0.046945738982082576,-0.8529918711563766,0.6361547746805813,0.0662358528055827,-1.3282231627085235,0.0000001797349250637796,0.182084282624351,1.4785982038385632,0.000000007288392257573304
WBGene00009771,F46B6.6,0.0657240345749156,-0.6654718253918488,0.7895125783825395,0.11209144320944764,-0.1463223811198664,0.6424643477206858,0.13110068348953272,0.2629506163760085,0.3841612390286208
WBGene00009772,ztf-7,0.45067909422799274,-1.8727636792986462,0.031142099854362608,1.8474707867157143,0.6781961401097315,0.0011272337074668434,1.245456493150561,-0.5116517625290704,0.020928296447920096
WBGene00009773,lipl-2,0.028167443389249546,-3.05004237279507,0.012747938687406958,0.42951403011620165,4.396927729879875,0.0000000000000000000000000000000000005543978194028841,0.0182084282624351,-4.398561853568375,0.000000000000000000000000000000006432711737129435
WBGene00009774,F46B6.9,0.01877829559283303,1.111509447622237,0.7504948068399865,0.017832729601503033,2.5087185553374294,0.0017848674761616061,0,-3.920271207679762,0.00012200997824292422
WBGene00009776,F46B6.12,0.046945738982082576,-0.6843498355975375,0.8281116832506503,0.06725486592566858,-0.9634760152217758,0.00036039320405682653,0.1420257404469938,1.1017748983474962,0.000045094409254342043
WBGene00009790,lgc-44,0,2.696471948343394,1,0.0010190131200858877,-0.49128144466256884,1,0.0012138952174956734,0.7426938050426664,1
WBGene00009791,F46F3.3,0,2.3745438534560304,1,0.0005095065600429438,-2.076243945383726,0.16002256428783818,0.00364168565248702,2.327656305763824,0.12250892985963267
WBGene00009802,F47B8.1,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009803,F47B8.2,0.1220589213534147,1.8173263432177786,0.09053346337311759,0.04432707072373611,0.5252066781259996,0.3413600265282241,0.0182084282624351,-1.3305551769879713,0.015298204700957658
WBGene00009804,F47B8.3,0.05633488677849909,-0.3603592742532835,1,0.06878338560579741,-0.689220822274478,0.015357218871546587,0.11774783609708032,0.7926190303743494,0.005342859594839287
WBGene00009805,F47B8.4,0.01877829559283303,0.1521514321195827,1,0.024456314882061302,-0.046496601989673536,1,0.025491799567409143,0.11466258242962546,0.9198709513889934
WBGene00009807,pepm-1,0,3.111509447622238,1,0.0010190131200858877,0.5087185553374312,1,0,-0.25730619495733364,1
WBGene00009809,F47B8.8,0,3.111509447622238,1,0.0010190131200858877,0.5087185553374312,1,0,-0.25730619495733364,1
WBGene00009810,srm-6,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009811,F47B8.10,0,2.696471948343394,1,0,-3.076243945383726,0.059112925652056364,0.00364168565248702,3.327656305763824,0.04323562107599668
WBGene00009829,tmed-10,0.16900466033549727,-2.0661286440995066,0.023630950088861926,0.7306324071015814,0.07296917418681709,0.8261514771753941,0.762326196587283,0.11975352501027164,0.6279959792606289
WBGene00009830,cutl-18,0.009389147796416515,-0.5323467421524875,1,0.03566545920300607,2.4885406733998003,0.051112738907807195,0.0048555808699826935,-2.520340600791126,0.07324283830824066
WBGene00009831,F47G9.4,0.10328062576058167,-0.07171237643353345,1,0.1523424614528402,1.8671725262499068,0.00000029701055059015726,0.03277517087238318,-2.1457595423091744,0.000000050884216083131516
WBGene00009833,F47G9.6,0.009389147796416515,5.696471948343394,0.16889313199561878,0,-2.076243945383725,0.407535066627108,0,0.3276563057638242,1
WBGene00009834,lsy-27,0,2.696471948343394,1,0.0005095065600429438,-1.6612064461048828,0.3413600265282241,0.0024277904349913467,1.9126188064849803,0.29180773015020794
WBGene00009835,F47H4.2,0.07511318237133212,-0.7629596702939048,0.6773881554912368,0.18800792065584626,2.32585449818762,0.000000000000012912291561612829,0.03156127565488751,-2.47969861629378,0.00000000000002426540991732661
WBGene00009836,fbxa-185,0,0.9960322302023012,1,0.006114078720515326,2.6241957727573677,0.02628592816243314,0,-2.3727834123772684,0.048944472732832804
WBGene00009839,fbxa-188,0,-0.9473842414313314,0.840133443491405,0.021908782081846583,1.5758327511959678,0.008240587298664646,0.00728337130497404,-1.3244203908158694,0.03327931596206186
WBGene00009840,fbxa-189,0.009389147796416515,-0.6958454744353668,0.8216796961898083,0.040760524803435505,2.9416779626135368,0.00000012541548439028022,0.00364168565248702,-3.0298956988542605,0.0000004993032323316954
WBGene00009841,fbxa-134,0,-0.16150904678417888,1,0.011718650880987707,0.9237560546162742,0.25310873306998966,0.006069476087478367,-0.6723436942361767,0.4220915812655462
WBGene00009848,F48F5.6,0.08450233016774863,3.4334375425095987,0.0014717557368592903,0.0015285196801288314,-3.9831345409922445,0.0000000012176969115768353,0.02427790434991347,2.0195340104014923,0.0006941175336562402
WBGene00009854,clec-31,0,-0.3909908929069461,1,0.016813716481417145,4.011218895866615,0.00003784035429961077,0,-3.7598065354865158,0.0001334149057065681
WBGene00009855,clec-22,0,0.4485444348998078,1,0.009171118080772988,3.171683568059861,0.004341330726330844,0,-2.920271207679762,0.008673130983144694
WBGene00009856,clec-24,0,-1.7629596702939043,0.36266163139778124,0.04228904448356434,2.9941453825076723,0.00000006762894678386666,0.0048555808699826935,-2.742733022127574,0.0000017510520312951065
WBGene00009857,clec-28,0.01877829559283303,-1.8581169033342442,0.17561150151432764,0.14317134337206722,5.478344906293911,0.000000000000000000000000003494181303489114,0,-6.822090813740859,0.00000000000000000000000002680086561764039
WBGene00009859,clec-33,0.009389147796416515,-0.9617395344084017,0.6969946726851574,0.05095065600429438,4.58196753736807,0.000000000001605775366424216,0,-5.344769036207672,0.0000000000045368693756508226
WBGene00009860,clec-32,0,0.23704032970609568,1,0.009680624640815932,1.6607216487824799,0.06637691344221539,0.0024277904349913467,-1.4093092884023823,0.10720987630403044
WBGene00009905,clec-240,0,1.8891170262857884,1,0.003057039360257663,1.7311109766738788,0.27467355169609525,0,-1.4796986162937813,0.29180773015020794
WBGene00009907,F49H6.3,0,-0.6958454744353668,0.8220642388612189,0.015794703361331257,0.4643244359789769,0.4409139642142576,0.012138952174956735,-0.21291207559887937,0.8522973331025201
WBGene00009908,F49H6.5,0,1.8891170262857884,1,0.003057039360257663,1.7311109766738788,0.27467355169609525,0,-1.4796986162937813,0.29180773015020794
WBGene00009914,F49H6.13,0,-1.0584155538200752,0.6518562431384441,0.024456314882061302,1.9535033980103265,0.0012132841568795233,0.006069476087478367,-1.702091037630229,0.005880671138094632
WBGene00009965,frpr-9,0.0657240345749156,2.3389199437253096,0.26236582568890493,0.01324717056111654,-0.780788061857554,0.43973370837074743,0.016994533044939426,0.14708406012200292,0.7893845877046244
WBGene00009966,isy-1,0.01877829559283303,-2.008584397868069,0.13099340859676342,0.05910276096498148,-1.8425038463439698,0.00000000000007601936084482318,0.23792346262915198,2.054890361912256,0.00000000000000009258160208752673
WBGene00009967,F53B7.4,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009968,fig-1,0,2.696471948343394,1,0,-3.076243945383726,0.059112925652056364,0.00364168565248702,3.327656305763824,0.04323562107599668
WBGene00009969,F53B7.7,0.009389147796416515,2.8891170262857884,0.5136184263536681,0.0020380262401717753,-0.7543158504963623,0.6013955532827314,0.0024277904349913467,0.32765630576382243,1
WBGene00009971,F53C11.1,0.009389147796416515,-4.21940743049238,0.0004617420730926307,0.4906548173213549,6.836645390846236,0.0000000000000000000000000000000000000000000000000000000000035502525740036523,0.0024277904349913467,-7.001766325670463,0.00000000000000000000000000000000000000000000000000001761819927216783
WBGene00009973,F53C11.3,0.4412899464315762,-2.7240146644823824,0.0016589897403408024,2.6907041435867862,-0.2548225408947271,0.234354685568585,3.5700658346547756,0.47058871925861934,0.02200100594227722
WBGene00009974,F53C11.4,0.25350699050324593,-0.6623362122451164,0.706506712578522,0.3464644608292018,-0.6189292677585293,0.003175464905854889,0.5681029617879751,0.7334948681962026,0.000534731205206177
WBGene00009975,F53C11.5,0.15022636474266424,-0.5379933052936301,0.8552555006191455,0.20787867649752106,-0.3544832228288517,0.1443889049202025,0.28040979524150056,0.4543182698663315,0.05988394340971557
WBGene00009976,swan-2,0.09389147796416515,-0.35189107321800606,1,0.06572634624553975,-1.9905140713578415,0.00000000000000003632588065024019,0.2840514808939876,2.0748902353838568,0.0000000000000000027902942387734907
WBGene00009977,swan-1,0.03755659118566606,-1.5777897129136553,0.21988899507918336,0.04942213632416555,-2.661206446104882,0.000000000000000000000000000035478557883926234,0.3508157178562496,2.8351400538072626,0.000000000000000000000000000000010069028198714356
WBGene00009978,F53E4.1,0.09389147796416515,-0.375477893535622,1,0.13756677121159483,0.22454538244548639,0.473228350969522,0.12017562653207167,-0.16291382468237758,0.663075975823746
WBGene00009979,cutl-1,0,0.696471948343393,1,0.007642598400644157,2.923756054616275,0.01051991628748134,0,-2.6723436942361767,0.020559128440630653
WBGene00009980,F53F1.2,0,-3.4120525084347757,0.0251523713244823,0.08203055616691396,-0.5818839934434759,0.03491969856613534,0.13838405479450677,0.8332963538235738,0.00213996133158486
WBGene00009981,F53F1.3,0.03755659118566606,-1.9357962671561202,0.10411930551545416,0.23233499137958238,2.300374791037047,0.0000000000000009550562816675025,0.047341913482331265,-2.199038539778152,0.00000000000020784503246729076
WBGene00009982,F53F1.4,0,0.8891170262857893,1,0.00662358528055827,2.7311109766738797,0.02826061277080093,0,-2.4796986162937804,0.051901157062398035
WBGene00009983,cut-2,0,-4.164614957652001,1,0.23131597825949649,4.294047171065036,0.00000008573917412641836,0.012138952174956735,-4.0426348106849375,0.000001615154723287922
WBGene00009984,F53F1.6,0.03755659118566606,-0.3566393881161698,1,0.08355907584704278,3.705115768140934,0.00000000000003768015402349772,0.0012138952174956734,-5.073223130518361,0.000000000000000996570967056639
WBGene00009985,F53F4.1,0,0.17290999228637993,1,0.010190131200858876,1.731110976673878,0.04556736159318038,0.0024277904349913467,-1.4796986162937804,0.10896769739870885
WBGene00009986,F53F4.2,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00009987,tbcb-1,0.08450233016774863,0.27020719364129464,0.9200729179634783,0.05655522816476676,-1.089067985741309,0.0074863809977691745,0.12503120740205437,1.1092327866303209,0.00792555894659294
WBGene00009988,F53F4.4,0.009389147796416515,-0.03144850621980577,1,0.016813716481417145,-0.3810985269121465,0.5486040880914951,0.023064009132417795,0.5203013837062196,0.3968663432172479
WBGene00009990,F53F4.7,0,2.3745438534560304,1,0,-3.3981720402710884,0.02126975534074094,0.0048555808699826935,3.649584400651187,0.01397849886227931
WBGene00009992,F53F4.10,0.38495505965307714,-1.656884952879981,0.06426117567717675,1.1947928833007033,-0.02236370465776727,0.9824560710787331,1.3207179966352927,0.1954616933989539,0.4100909221330443
WBGene00009993,F53F4.11,0.21595039931757987,-1.700846155493734,0.06812899857694621,0.5033924813224285,-1.1735411467386405,0.0000000025355279535813488,1.2551676548905264,1.3600777834562012,0.000000000008933679437081133
WBGene00009994,F53F4.12,0.009389147796416515,-1.7129189877943087,0.3030087221475763,0.03413693952287723,-1.689220822274478,0.000000008161254137367622,0.12381731218455869,1.9056323761688727,0.00000000009173476095945616
WBGene00009995,F53F4.13,0,-2.4834371416715415,1,0,-8.256153035398661,0.00000004524430788617546,0.17480091131937697,8.507565395778759,0.000000013609675967997103
WBGene00009996,sde-2,0.08450233016774863,-1.224773940242196,0.3479409947684714,0.15845654017335553,-1.0387692399650628,0.000006202191891474518,0.356885193943728,1.205797962890724,0.0000001770526299821794
WBGene00009997,F53F4.15,0,2.111509447622238,1,0.0020380262401717753,0.2456841495036386,1,0.0012138952174956734,0.005728210876460693,1
WBGene00009998,klf-2,0.028167443389249546,1.0526157585686686,0.6468201369765552,0.021908782081846583,1.0612595783662089,0.06658302326940725,0.00728337130497404,-1.4195776238562097,0.01969613695631739
WBGene00009999,srsx-35,0,2.696471948343394,1,0,-3.076243945383726,0.059112925652056364,0.00364168565248702,3.327656305763824,0.04323562107599668
WBGene00010000,F53F8.3,0,1.3745438534560304,1,0,-4.398172040271088,0.00013057845763805103,0.01092505695746106,4.649584400651187,0.000048327329397848936
WBGene00010001,F53F8.4,0,-1.1364180658213483,0.6574043733616276,0.027513354242318967,3.120153267419777,0.000004306813335442535,0.0024277904349913467,-2.8687409070396797,0.000034831155107766385
WBGene00010002,F53F8.5,0.009389147796416515,-1.4328110686015734,0.45726633766991204,0.030060887042533686,-1.526905354393291,0.0000012517414633717102,0.09711161739965388,1.7367689710855623,0.00000004164227395005318
WBGene00010003,F53F8.6,0.009389147796416515,2.5265469469010817,0.595161651735828,0.0015285196801288314,-1.8835988674413295,0.08537850469690685,0.006069476087478367,1.5906907115976168,0.2539008250083519
WBGene00010004,F53H2.1,0.03755659118566606,1.0411201197308388,0.5747444123428395,0.023437301761975414,0.0860274835151511,1,0.019422323479930774,-0.25730619495733187,0.7926090621879415
WBGene00010005,cnc-7,0,2.696471948343394,1,0.0010190131200858877,-0.49128144466256884,1,0.0012138952174956734,0.7426938050426664,1
WBGene00010006,F53H2.3,0.22533954711399637,-0.14751189570493417,1,0.2476201881808707,-0.14846598330138328,0.5773451283250017,0.28040979524150056,0.1884578199537741,0.48585373702359236
WBGene00010012,saeg-1,0.22533954711399637,-0.5844843654876637,0.8116931361697718,0.3958865971533673,0.752595340001293,0.001129442529777613,0.23549567219416065,-0.7124718069414859,0.0034138808796715715
WBGene00010018,fbxa-69,0.028167443389249546,2.0526157585686686,0.31309063329550063,0.011209144320944765,0.8623555099521312,0.2875196017075956,0.0024277904349913467,-1.7878209116561123,0.05670231917130748
WBGene00010019,F54B8.4,0.16900466033549727,-2.59427449129569,0.011068393491904258,1.4622838273232488,3.4685791644842165,0.000000000000000000000000000000000000008222648680786479,0.12624510261955005,-3.454452665134669,0.00000000000000000000000000000000013180883189715075
WBGene00010020,srbc-48,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00010023,srbc-51,0,3.111509447622238,1,0.0005095065600429438,-1.076243945383725,0.6344656745242341,0.0012138952174956734,1.3276563057638242,0.602155095919063
WBGene00010026,srbc-56,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00010062,lipl-1,0.01877829559283303,-0.9083901098154676,0.706506712578522,0.07031190528592625,2.720769032452419,0.0000000004692972415353261,0.008497266522469713,-2.81189504663497,0.0000000024572662900239915
WBGene00010063,dhrs-4,0.11266977355699818,-2.2965752910148405,0.01458719401825731,0.5930656358899866,0.13259037065800072,0.6304551019282661,0.5960225517903757,0.06927220606461926,0.8021261424590065
WBGene00010075,F55A11.1,0.14083721694624773,0.11527136641843594,1,0.11616749568979119,-0.6464310934244835,0.01361218549996969,0.1869398634943337,0.6730433734751751,0.011729143858516448
WBGene00010077,F55A11.4,0.009389147796416515,0.9415844461799248,1,0.007642598400644157,-0.7766836635248175,0.33168709308673067,0.013352847392452407,0.8251559652346403,0.31624020917986334
WBGene00010079,F55A11.6,0.046945738982082576,-0.07611755555353383,1,0.06215980032523915,0.3116817082778769,0.407535066627108,0.04976970391732261,-0.280026271457416,0.4848769088133507
WBGene00010080,F55A11.7,0,2.111509447622238,1,0.0010190131200858877,-1.4912814446625697,0.42836303432371886,0.00364168565248702,1.7426938050426664,0.2221018825702103
WBGene00010081,F55A11.8,0,1.6964719483433939,1,0,-4.076243945383726,0.0010039680675108062,0.008497266522469713,4.327656305763824,0.0004659188208012355
WBGene00010082,F55A11.11,0.009389147796416515,0.8891170262857893,1,0.012228157441030651,1.2456841495036368,0.08877198691914134,0.00364168565248702,-1.3727834123772684,0.07805159321824415
WBGene00010088,F55B12.2,0,0.7895813527348743,1,0.007133091840601214,2.830646650224794,0.01699532660190174,0,-2.5792342898446954,0.032227193574385846
WBGene00010089,hpo-31,0.028167443389249546,-0.5609158943492583,0.9921868481704569,0.03617496576304901,-1.3157098800791154,0.000015444647143644705,0.09832551261714954,1.4563896198860267,0.0000021167949096354275
WBGene00010093,capg-2,0,-2.4532751711612892,0.16889313199561878,0.0015285196801288314,-6.195185018107233,0.000000000000000000000000000000000000000000027119513548575844,0.16751754001440294,6.446597378487332,0.000000000000000000000000000000000000000000000001292419460023488
WBGene00010094,tsfm-1,0.028167443389249546,-2.510542371834139,0.028549902265438822,0.19361249281631865,-0.2440637442915503,0.34902064774184327,0.2549179956740914,0.4637929937498524,0.05654768795690666
WBGene00010096,rskd-1,0.03755659118566606,-1.8611832063820284,0.11470167187163112,0.13858578433168073,-0.648822721649049,0.0064937013859771905,0.24035125306414334,0.8505387602582841,0.00035367446656812376
WBGene00010097,srpa-68,0.10328062576058167,-1.6269581717092017,0.11540939099720289,0.317422586906754,-0.23792495273112912,0.32364742231657323,0.40908268829604194,0.4179229603864796,0.06807672975742993
WBGene00010098,F55C5.10,0,1.5265469469010817,1,0.0005095065600429438,-3.076243945383726,0.0050164327007891215,0.008497266522469713,3.327656305763824,0.0024563358516962374
WBGene00010100,F55C9.3,0,3.696471948343394,1,0,-2.076243945383725,0.407535066627108,0.0012138952174956734,2.327656305763824,0.3841612390286208
WBGene00010101,fbxb-57,0,2.696471948343394,1,0,-3.076243945383726,0.059112925652056364,0.00364168565248702,3.327656305763824,0.04323562107599668
WBGene00010102,F55C9.5,0,1.5265469469010817,1,0.003057039360257663,0.14614847595272096,1,0.0024277904349913467,0.10526388442737478,1
WBGene00010104,fbxb-60,0,1.5265469469010817,1,0,-4.246168946826038,0.00036104400984954255,0.009711161739965387,4.497581307206136,0.00015017447270163387
WBGene00010105,fbxb-62,0,0.37454385345603125,1,0,-5.398172040271088,0.0000000059896230626754435,0.023064009132417795,5.649584400651187,0.0000000007696413786204122
WBGene00010106,fbxb-61,0.009389147796416515,3.3745438534560304,0.44908079809164336,0.0010190131200858877,-1.4912814446625697,0.42836303432371886,0.0024277904349913467,0.9126188064849803,0.7393743376436936
WBGene00010107,F55C9.11,0,1.6964719483433939,1,0,-4.076243945383726,0.0013716850552258845,0.008497266522469713,4.327656305763824,0.0006734145542894907
WBGene00010108,F55C10.4,0,3.696471948343394,1,0.0005095065600429438,-0.07624394538372492,1,0,0.3276563057638242,1
WBGene00010109,F55C10.5,0.0657240345749156,2.4110697294811447,0.08315652688147,0.01477569024124537,-0.2568161910255462,0.7946914061027125,0.01092505695746106,-0.5598689649777633,0.553680930753207
