19985
WBGene00000422	ced-8	protein_coding
WBGene00000427	ced-13	protein_coding
WBGene00000428	ceh-1	protein_coding
WBGene00000438	ceh-14	protein_coding
WBGene00000441	ceh-18	protein_coding
WBGene00000444	ceh-21	protein_coding
WBGene00000450	ceh-28	protein_coding
WBGene00000451	ceh-30	protein_coding
WBGene00000452	ceh-31	protein_coding
WBGene00000457	ceh-36	protein_coding
WBGene00000458	ceh-37	protein_coding
WBGene00000460	ceh-39	protein_coding
WBGene00000461	ceh-40	protein_coding
WBGene00000462	ceh-41	protein_coding
WBGene00000482	chd-3	protein_coding
WBGene00000484	che-2	protein_coding
WBGene00000503	cht-1	protein_coding
WBGene00000510	cka-2	protein_coding
WBGene00000515	ckc-1	protein_coding
WBGene00000522	clc-1	protein_coding
WBGene00000523	clc-2	protein_coding
WBGene00000524	clc-3	protein_coding
WBGene00000525	clc-4	protein_coding
WBGene00000526	clc-5	protein_coding
WBGene00000531	clh-4	protein_coding
WBGene00000591	coh-1	protein_coding
WBGene00000598	col-9	protein_coding
WBGene00000608	col-19	protein_coding
WBGene00000618	col-41	protein_coding
WBGene00000621	col-44	protein_coding
WBGene00000737	col-164	protein_coding
WBGene00000738	col-165	protein_coding
WBGene00000739	col-166	protein_coding
WBGene00000740	col-167	protein_coding
WBGene00000741	col-168	protein_coding
WBGene00000742	col-169	protein_coding
WBGene00000743	col-170	protein_coding
WBGene00000744	col-171	protein_coding
WBGene00000745	col-172	protein_coding
WBGene00000746	col-173	protein_coding
WBGene00000747	col-174	protein_coding
WBGene00000748	col-175	protein_coding
WBGene00000749	col-176	protein_coding
WBGene00000750	col-177	protein_coding
WBGene00000751	col-178	protein_coding
WBGene00000752	col-179	protein_coding
WBGene00000753	col-180	protein_coding
WBGene00000754	col-181	protein_coding
WBGene00000756	col-183	protein_coding
WBGene00000757	col-184	protein_coding
WBGene00000758	col-185	protein_coding
WBGene00000759	col-186	protein_coding
WBGene00000760	col-187	protein_coding
WBGene00000786	cpr-6	protein_coding
WBGene00000792	crb-1	protein_coding
WBGene00000797	crn-4	protein_coding
WBGene00000803	csb-1	protein_coding
WBGene00000822	csq-1	protein_coding
WBGene00000884	cyn-8	protein_coding
WBGene00000899	daf-3	protein_coding
WBGene00000902	daf-6	protein_coding
WBGene00000905	daf-9	protein_coding
WBGene00000908	daf-12	protein_coding
WBGene00000929	dao-3	protein_coding
WBGene00000930	dao-4	protein_coding
WBGene00000950	deg-1	protein_coding
WBGene00000952	del-1	protein_coding
WBGene00000958	dgk-1	protein_coding
WBGene00000959	dgk-2	protein_coding
WBGene00000961	dgn-1	protein_coding
WBGene00000988	dhs-25	protein_coding
WBGene00000989	dhs-26	protein_coding
WBGene00000990	dhs-27	protein_coding
WBGene00000991	dhs-28	protein_coding
WBGene00000992	dhs-29	protein_coding
WBGene00000993	dhs-30	protein_coding
WBGene00001000	dim-1	protein_coding
WBGene00001006	dlg-1	protein_coding
WBGene00001025	dnj-7	protein_coding
WBGene00001032	dnj-14	protein_coding
WBGene00001052	dop-1	protein_coding
WBGene00001055	dpf-2	protein_coding
WBGene00001065	dpy-3	protein_coding
WBGene00001068	dpy-6	protein_coding
WBGene00001069	dpy-7	protein_coding
WBGene00001070	dpy-8	protein_coding
WBGene00001081	dpy-22	protein_coding
WBGene00001082	dpy-23	protein_coding
WBGene00001096	dsc-1	protein_coding
WBGene00001106	dsl-4	protein_coding
WBGene00001116	dyc-1	protein_coding
WBGene00001122	dyf-6	protein_coding
WBGene00001123	dyf-7	protein_coding
WBGene00001127	dyf-11	protein_coding
WBGene00001130	dyn-1	protein_coding
WBGene00001148	eat-20	protein_coding
WBGene00001149	bcat-1	protein_coding
WBGene00001164	efn-3	protein_coding
WBGene00001169	eef-1A.2	protein_coding
WBGene00001175	egl-6	protein_coding
WBGene00001182	egl-13	protein_coding
WBGene00001184	egl-15	protein_coding
WBGene00001185	egl-17	protein_coding
WBGene00001202	egl-36	protein_coding
WBGene00001237	elc-2	protein_coding
WBGene00001250	elt-2	protein_coding
WBGene00001251	elt-3	protein_coding
WBGene00001252	elt-4	protein_coding
WBGene00001325	eor-2	protein_coding
WBGene00001329	epn-1	protein_coding
WBGene00001331	erd-2.1	protein_coding
WBGene00001335	F35A5.8	protein_coding
WBGene00001362	exc-1	protein_coding
WBGene00001400	fax-1	protein_coding
WBGene00001425	fis-2	protein_coding
WBGene00001434	fkh-2	protein_coding
WBGene00001435	fkh-3	protein_coding
WBGene00001436	fkh-4	protein_coding
WBGene00001441	fkh-9	protein_coding
WBGene00001445	flp-2	protein_coding
WBGene00001446	flp-3	protein_coding
WBGene00001448	flp-5	protein_coding
WBGene00001450	flp-7	protein_coding
WBGene00001451	flp-8	protein_coding
WBGene00001454	flp-11	protein_coding
WBGene00001455	flp-12	protein_coding
WBGene00001461	flp-18	protein_coding
WBGene00001462	flp-19	protein_coding
WBGene00001463	flp-20	protein_coding
WBGene00001465	flr-1	protein_coding
WBGene00001468	flr-4	protein_coding
WBGene00001484	fox-1	protein_coding
WBGene00001490	frm-3	protein_coding
WBGene00001495	F31B12.3	protein_coding
WBGene00001502	ftt-2	protein_coding
WBGene00001515	gap-1	protein_coding
WBGene00001516	gap-2	protein_coding
WBGene00001517	gar-1	protein_coding
WBGene00001520	gas-1	protein_coding
WBGene00001536	gcy-9	protein_coding
WBGene00001537	gcy-11	protein_coding
WBGene00001551	gcy-31	protein_coding
WBGene00001556	gcy-36	protein_coding
WBGene00001560	gei-3	protein_coding
WBGene00001569	meg-3	protein_coding
WBGene00001572	gei-15	protein_coding
WBGene00001583	gfi-3	protein_coding
WBGene00001587	lgc-58	protein_coding
WBGene00001602	gln-1	protein_coding
WBGene00001608	R07B1.8	protein_coding
WBGene00001617	glr-6	protein_coding
WBGene00001618	glr-7	protein_coding
WBGene00001619	glr-8	protein_coding
WBGene00001620	glt-1	protein_coding
WBGene00001622	glt-4	protein_coding
WBGene00001637	gly-12	protein_coding
WBGene00001638	gly-13	protein_coding
WBGene00001649	gob-1	protein_coding
WBGene00001667	gpa-5	protein_coding
WBGene00001668	gpa-6	protein_coding
WBGene00001674	gpa-12	protein_coding
WBGene00001681	gpc-1	protein_coding
WBGene00001684	gpd-2	protein_coding
WBGene00001685	gpd-3	protein_coding
WBGene00001687	gpn-1	protein_coding
WBGene00001690	grd-1	protein_coding
WBGene00001693	grd-4	protein_coding
WBGene00001696	grd-7	protein_coding
WBGene00001703	grd-14	protein_coding
WBGene00001708	grk-1	protein_coding
WBGene00001715	grl-6	protein_coding
WBGene00001759	gst-11	protein_coding
WBGene00001784	gst-36	protein_coding
WBGene00001790	gst-42	protein_coding
WBGene00001803	lite-1	protein_coding
WBGene00001804	gur-3	protein_coding
WBGene00001821	ham-2	protein_coding
WBGene00001824	hbl-1	protein_coding
WBGene00001828	hch-1	protein_coding
WBGene00001837	hda-4	protein_coding
WBGene00001841	hen-1	protein_coding
WBGene00001844	hid-1	protein_coding
WBGene00001854	hil-3	protein_coding
WBGene00001863	him-4	protein_coding
WBGene00001898	his-24	protein_coding
WBGene00001912	his-38	protein_coding
WBGene00001914	his-40	protein_coding
WBGene00001945	his-71	protein_coding
WBGene00001953	hlh-8	protein_coding
WBGene00001957	hlh-13	protein_coding
WBGene00001959	hlh-15	protein_coding
WBGene00001962	hlh-19	protein_coding
WBGene00001967	hlh-28	protein_coding
WBGene00001968	hlh-29	protein_coding
WBGene00001981	hnd-1	protein_coding
WBGene00001984	hog-1	protein_coding
WBGene00001994	hpk-1	protein_coding
WBGene00001995	hpl-1	protein_coding
WBGene00002007	hsp-3	protein_coding
WBGene00002023	hsp-25	protein_coding
WBGene00002024	hsp-43	protein_coding
WBGene00002029	hst-2	protein_coding
WBGene00002031	hst-6	protein_coding
WBGene00002037	hum-4	protein_coding
WBGene00002039	hum-6	protein_coding
WBGene00002044	hyl-2	protein_coding
WBGene00002050	ifa-1	protein_coding
WBGene00002051	ifa-3	protein_coding
WBGene00002052	ifa-4	protein_coding
WBGene00002056	ifc-2	protein_coding
WBGene00002057	ifd-1	protein_coding
WBGene00002058	ifd-2	protein_coding
WBGene00002060	ife-2	protein_coding
WBGene00002062	ife-4	protein_coding
WBGene00002067	ifp-1	protein_coding
WBGene00002071	ile-2	protein_coding
WBGene00002092	ins-9	protein_coding
WBGene00002123	inx-1	protein_coding
WBGene00002124	inx-2	protein_coding
WBGene00002125	inx-3	protein_coding
WBGene00002127	inx-5	protein_coding
WBGene00002146	ipp-5	protein_coding
WBGene00002149	irk-1	protein_coding
WBGene00002150	irk-2	protein_coding
WBGene00002151	irk-3	protein_coding
WBGene00002163	ist-1	protein_coding
WBGene00002177	jkk-1	protein_coding
WBGene00002190	kin-2	protein_coding
WBGene00002195	kin-9	protein_coding
WBGene00002203	kin-20	protein_coding
WBGene00002207	sid-3	protein_coding
WBGene00002210	kin-29	protein_coding
WBGene00002217	klp-4	protein_coding
WBGene00002220	gcc-1	protein_coding
WBGene00002224	klp-13	protein_coding
WBGene00002233	kqt-1	protein_coding
WBGene00002234	kqt-2	protein_coding
WBGene00002239	ksr-1	protein_coding
WBGene00002242	kvs-1	protein_coding
WBGene00002253	lbp-1	protein_coding
WBGene00002254	lbp-2	protein_coding
WBGene00002255	lbp-3	protein_coding
WBGene00002261	ldb-1	protein_coding
WBGene00002270	lec-7	protein_coding
WBGene00002271	lec-8	protein_coding
WBGene00002272	lec-9	protein_coding
WBGene00002280	let-2	protein_coding
WBGene00002282	let-4	protein_coding
WBGene00002975	lev-8	protein_coding
WBGene00002976	lev-9	protein_coding
WBGene00002983	lgx-1	protein_coding
WBGene00002987	lim-4	protein_coding
WBGene00002988	lim-6	protein_coding
WBGene00002991	lin-2	protein_coding
WBGene00003003	lin-14	protein_coding
WBGene00003007	lin-18	protein_coding
WBGene00003018	lin-32	protein_coding
WBGene00003053	lmp-1	protein_coding
WBGene00003056	lon-2	protein_coding
WBGene00003084	lst-2	protein_coding
WBGene00003087	lsy-2	protein_coding
WBGene00003104	mab-7	protein_coding
WBGene00003124	mai-1	protein_coding
WBGene00003149	mbk-1	protein_coding
WBGene00003163	mdl-1	protein_coding
WBGene00003166	mec-2	protein_coding
WBGene00003168	mec-4	protein_coding
WBGene00003169	mec-5	protein_coding
WBGene00003171	mec-7	protein_coding
WBGene00003174	mec-10	protein_coding
WBGene00003179	mec-18	protein_coding
WBGene00003180	med-1	protein_coding
WBGene00003185	mek-1	protein_coding
WBGene00003219	mes-1	protein_coding
WBGene00003232	mgl-1	protein_coding
WBGene00003239	mig-2	protein_coding
WBGene00003245	mig-13	protein_coding
WBGene00003247	mig-15	protein_coding
WBGene00003254	mig-23	protein_coding
WBGene00003368	mkk-4	protein_coding
WBGene00003369	mlc-1	protein_coding
WBGene00003370	mlc-2	protein_coding
WBGene00003377	mls-2	protein_coding
WBGene00003380	mnm-2	protein_coding
WBGene00003384	moc-1	protein_coding
WBGene00003394	mom-1	protein_coding
WBGene00003407	mrp-1	protein_coding
WBGene00003408	mrp-2	protein_coding
WBGene00003409	mrp-3	protein_coding
WBGene00003410	mrp-4	protein_coding
WBGene00003411	mrp-5	protein_coding
WBGene00003412	mrp-6	protein_coding
WBGene00003477	mtm-5	protein_coding
WBGene00003485	mua-6	protein_coding
WBGene00003495	mup-2	protein_coding
WBGene00003511	mxl-3	protein_coding
WBGene00003514	myo-2	protein_coding
WBGene00003517	nac-1	protein_coding
WBGene00003529	nas-10	protein_coding
WBGene00003530	nas-11	protein_coding
WBGene00003532	nas-13	protein_coding
WBGene00003534	nas-15	protein_coding
WBGene00003551	nas-33	protein_coding
WBGene00003553	nas-37	protein_coding
WBGene00003554	nas-38	protein_coding
WBGene00003555	nas-39	protein_coding
WBGene00003561	ncr-1	protein_coding
WBGene00003563	ncs-1	protein_coding
WBGene00003565	ncs-3	protein_coding
WBGene00003600	nhr-1	protein_coding
WBGene00003602	nhr-3	protein_coding
WBGene00003613	nhr-14	protein_coding
WBGene00003616	nhr-17	protein_coding
WBGene00003623	nhr-25	protein_coding
WBGene00003624	nhr-28	protein_coding
WBGene00003626	nhr-32	protein_coding
WBGene00003628	nhr-35	protein_coding
WBGene00003630	nhr-40	protein_coding
WBGene00003635	nhr-45	protein_coding
WBGene00003638	nhr-48	protein_coding
WBGene00003661	nhr-71	protein_coding
WBGene00003681	nhr-91	protein_coding
WBGene00003710	nhr-120	protein_coding
WBGene00003727	nhr-137	protein_coding
WBGene00003729	nhx-1	protein_coding
WBGene00003732	nhx-4	protein_coding
WBGene00003733	nhx-5	protein_coding
WBGene00003739	nlp-1	protein_coding
WBGene00003740	nlp-2	protein_coding
WBGene00003741	nlp-3	protein_coding
WBGene00003744	nlp-6	protein_coding
WBGene00003745	nlp-7	protein_coding
WBGene00003752	nlp-14	protein_coding
WBGene00003757	nlp-19	protein_coding
WBGene00003760	nlp-22	protein_coding
WBGene00003761	nlp-23	protein_coding
WBGene00003776	nmy-1	protein_coding
WBGene00003778	nnt-1	protein_coding
WBGene00003807	npr-1	protein_coding
WBGene00003828	nuc-1	protein_coding
WBGene00003840	ocr-3	protein_coding
WBGene00003843	oct-2	protein_coding
WBGene00003846	odd-2	protein_coding
WBGene00003848	odr-1	protein_coding
WBGene00003854	odr-7	protein_coding
WBGene00003856	odr-10	protein_coding
WBGene00003877	pept-1	protein_coding
WBGene00003883	osm-1	protein_coding
WBGene00003885	osm-5	protein_coding
WBGene00003891	osm-11	protein_coding
WBGene00003903	pab-2	protein_coding
WBGene00003907	paf-2	protein_coding
WBGene00003909	pag-3	protein_coding
WBGene00003911	pak-1	protein_coding
WBGene00003933	pat-9	protein_coding
WBGene00003943	pbo-4	protein_coding
WBGene00003963	pdi-2	protein_coding
WBGene00003965	pdk-1	protein_coding
WBGene00003968	peb-1	protein_coding
WBGene00003970	pek-1	protein_coding
WBGene00003981	pes-8	protein_coding
WBGene00003986	mct-4	protein_coding
WBGene00003987	pes-23	protein_coding
WBGene00003990	pfn-2	protein_coding
WBGene00003991	pfn-3	protein_coding
WBGene00003997	pgp-3	protein_coding
WBGene00003998	pgp-4	protein_coding
WBGene00003999	pgp-5	protein_coding
WBGene00004000	pgp-6	protein_coding
WBGene00004001	pgp-7	protein_coding
WBGene00004002	pgp-8	protein_coding
WBGene00004004	pgp-10	protein_coding
WBGene00004006	pgp-12	protein_coding
WBGene00004007	pgp-13	protein_coding
WBGene00004008	pgp-14	protein_coding
WBGene00004011	pha-2	protein_coding
WBGene00004033	pkc-2	protein_coding
WBGene00004036	plc-1	protein_coding
WBGene00004089	ppk-3	protein_coding
WBGene00004106	pqn-15	protein_coding
WBGene00004108	pqn-18	protein_coding
WBGene00004121	ptrn-1	protein_coding
WBGene00004123	pqn-36	protein_coding
WBGene00004124	pqn-37	protein_coding
WBGene00004126	pqn-39	protein_coding
WBGene00004127	abu-12	protein_coding
WBGene00004141	pqn-57	protein_coding
WBGene00004145	pqn-62	protein_coding
WBGene00004148	pqn-65	protein_coding
WBGene00004184	T19D2.2	protein_coding
WBGene00004191	prx-1	protein_coding
WBGene00004193	prx-3	protein_coding
WBGene00004197	prx-12	protein_coding
WBGene00004219	ptr-4	protein_coding
WBGene00004220	ptr-5	protein_coding
WBGene00004238	ptr-24	protein_coding
WBGene00004245	puf-9	protein_coding
WBGene00004257	pxn-2	protein_coding
WBGene00004270	rab-6.2	protein_coding
WBGene00004276	rab-14	protein_coding
WBGene00004285	rab-37	protein_coding
WBGene00004301	ram-5	protein_coding
WBGene00004313	rbc-1	protein_coding
WBGene00004317	rbg-1	protein_coding
WBGene00004335	ref-2	protein_coding
WBGene00004345	rgs-2	protein_coding
WBGene00004349	rgs-6	protein_coding
WBGene00004350	rgs-7	protein_coding
WBGene00004351	rgs-8.1	protein_coding
WBGene00004352	rgs-9	protein_coding
WBGene00004353	rgs-10	protein_coding
WBGene00004354	rgs-11	protein_coding
WBGene00004356	rhi-1	protein_coding
WBGene00004369	rig-1	protein_coding
WBGene00004370	rig-3	protein_coding
WBGene00004375	rme-4	protein_coding
WBGene00004377	rme-6	protein_coding
WBGene00004423	rpl-11.2	protein_coding
WBGene00004438	rpl-25.1	protein_coding
WBGene00004682	rsd-3	protein_coding
WBGene00004719	sad-1	protein_coding
WBGene00004727	sax-1	protein_coding
WBGene00004729	sax-3	protein_coding
WBGene00004739	scd-1	protein_coding
WBGene00004745	sdc-1	protein_coding
WBGene00004746	sdc-2	protein_coding
WBGene00004749	sdn-1	protein_coding
WBGene00004758	sek-1	protein_coding
WBGene00004764	sel-7	protein_coding
WBGene00004769	sel-12	protein_coding
WBGene00004774	sem-5	protein_coding
WBGene00004776	ser-1	protein_coding
WBGene00004777	ser-2	protein_coding
WBGene00004780	ser-7	protein_coding
WBGene00004786	sex-1	protein_coding
WBGene00004788	sft-4	protein_coding
WBGene00004789	sgk-1	protein_coding
WBGene00004801	sir-2.2	protein_coding
WBGene00004802	sir-2.3	protein_coding
WBGene00004825	skr-19	protein_coding
WBGene00004826	skr-20	protein_coding
WBGene00004827	skr-21	protein_coding
WBGene00004829	sli-1	protein_coding
WBGene00004831	slo-2	protein_coding
WBGene00004854	slt-1	protein_coding
WBGene00004859	sma-5	protein_coding
WBGene00004862	sma-9	protein_coding
WBGene00004876	smf-1	protein_coding
WBGene00004877	smf-2	protein_coding
WBGene00004893	sms-2	protein_coding
WBGene00004911	snf-12	protein_coding
WBGene00004912	sng-1	protein_coding
WBGene00004927	snx-1	protein_coding
WBGene00004932	sod-3	protein_coding
WBGene00004949	sox-2	protein_coding
WBGene00004950	sox-3	protein_coding
WBGene00004951	spc-1	protein_coding
WBGene00004987	spp-2	protein_coding
WBGene00004988	spp-3	protein_coding
WBGene00004989	spp-4	protein_coding
WBGene00004990	spp-5	protein_coding
WBGene00004991	spp-6	protein_coding
WBGene00004994	spp-9	protein_coding
WBGene00004998	spp-13	protein_coding
WBGene00004999	spp-14	protein_coding
WBGene00005008	spr-3	protein_coding
WBGene00005063	sra-37	protein_coding
WBGene00005064	sra-38	protein_coding
WBGene00005065	sra-39	protein_coding
WBGene00005114	srd-36	protein_coding
WBGene00005116	srd-38	protein_coding
WBGene00005117	srd-39	protein_coding
WBGene00005118	srd-40	protein_coding
WBGene00005119	srd-41	protein_coding
WBGene00005120	srd-42	protein_coding
WBGene00005121	srd-43	protein_coding
WBGene00005122	srd-44	protein_coding
WBGene00005123	srd-45	protein_coding
WBGene00005124	srd-46	protein_coding
WBGene00005125	srd-47	protein_coding
WBGene00005126	srd-48	protein_coding
WBGene00005128	srd-50	protein_coding
WBGene00005129	srd-51	protein_coding
WBGene00005193	srg-36	protein_coding
WBGene00005194	srg-37	protein_coding
WBGene00005221	srg-64	protein_coding
WBGene00005237	srh-11	protein_coding
WBGene00005244	srh-19	protein_coding
WBGene00005711	sru-48	protein_coding
WBGene00005716	srv-5	protein_coding
WBGene00005717	srv-6	protein_coding
WBGene00005718	srv-7	protein_coding
WBGene00006055	ssr-2	protein_coding
WBGene00006063	sto-1	protein_coding
WBGene00006064	sto-2	protein_coding
WBGene00006065	sto-3	protein_coding
WBGene00006066	sto-4	protein_coding
WBGene00006067	sto-5	protein_coding
WBGene00006068	sto-6	protein_coding
WBGene00006078	str-10	protein_coding
WBGene00006135	str-74	protein_coding
WBGene00006139	str-79	protein_coding
WBGene00006174	str-123	protein_coding
WBGene00006175	str-124	protein_coding
WBGene00006308	sul-1	protein_coding
WBGene00006310	sul-3	protein_coding
WBGene00006319	sup-10	protein_coding
WBGene00006321	sup-12	protein_coding
WBGene00006351	sur-5	protein_coding
WBGene00006353	sur-7	protein_coding
WBGene00006364	syd-2	protein_coding
WBGene00006365	syg-1	protein_coding
WBGene00006366	sym-1	protein_coding
WBGene00006368	sym-3	protein_coding
WBGene00006369	sym-4	protein_coding
WBGene00006371	syx-3	protein_coding
WBGene00006372	syx-2	protein_coding
WBGene00006384	taf-3	protein_coding
WBGene00006388	taf-7.1	protein_coding
WBGene00006393	taf-11.1	protein_coding
WBGene00006408	tag-18	protein_coding
WBGene00006410	nck-1	protein_coding
WBGene00006411	octr-1	protein_coding
WBGene00006412	nlg-1	protein_coding
WBGene00006424	ctbp-1	protein_coding
WBGene00006431	tag-52	protein_coding
WBGene00006432	atrn-1	protein_coding
WBGene00006454	aex-4	protein_coding
WBGene00006462	svh-5	protein_coding
WBGene00006468	rhgf-1	protein_coding
WBGene00006472	tag-123	protein_coding
WBGene00006475	tyra-3	protein_coding
WBGene00006477	chup-1	protein_coding
WBGene00006479	tmbi-4	protein_coding
WBGene00006493	ivns-1	protein_coding
WBGene00006494	zipt-7.2	protein_coding
WBGene00006496	cgef-1	protein_coding
WBGene00006517	madd-3	protein_coding
WBGene00006524	tap-1	protein_coding
WBGene00006534	tba-8	protein_coding
WBGene00006535	tba-9	protein_coding
WBGene00006538	tbb-4	protein_coding
WBGene00006541	tbh-1	protein_coding
WBGene00006550	tbx-31	protein_coding
WBGene00006551	tbx-32	protein_coding
WBGene00006560	tbx-41	protein_coding
WBGene00006584	tni-1	protein_coding
WBGene00006587	tnt-2	protein_coding
WBGene00006588	tnt-3	protein_coding
WBGene00006602	tps-1	protein_coding
WBGene00006610	tre-4	protein_coding
WBGene00006632	tsp-6	protein_coding
WBGene00006634	tsp-8	protein_coding
WBGene00006635	tsp-9	protein_coding
WBGene00006637	tsp-11	protein_coding
WBGene00006640	tsp-14	protein_coding
WBGene00006642	tsp-16	protein_coding
WBGene00006643	tsp-17	protein_coding
WBGene00006646	tsp-20	protein_coding
WBGene00006649	tth-1	protein_coding
WBGene00006654	ttx-3	protein_coding
WBGene00006670	twk-16	protein_coding
WBGene00006671	twk-17	protein_coding
WBGene00006672	twk-18	protein_coding
WBGene00006673	twk-20	protein_coding
WBGene00006674	twk-21	protein_coding
WBGene00006675	twk-22	protein_coding
WBGene00006676	twk-23	protein_coding
WBGene00006679	twk-26	protein_coding
WBGene00006680	twk-28	protein_coding
WBGene00006694	twk-44	protein_coding
WBGene00006712	ubc-17	protein_coding
WBGene00006716	ubc-21	protein_coding
WBGene00006717	ubc-22	protein_coding
WBGene00006718	ubc-23	protein_coding
WBGene00006741	unc-1	protein_coding
WBGene00006742	unc-2	protein_coding
WBGene00006743	unc-3	protein_coding
WBGene00006746	unc-6	protein_coding
WBGene00006747	unc-7	protein_coding
WBGene00006749	unc-9	protein_coding
WBGene00006750	unc-10	protein_coding
WBGene00006757	unc-18	protein_coding
WBGene00006764	unc-27	protein_coding
WBGene00006792	unc-58	protein_coding
WBGene00006810	unc-78	protein_coding
WBGene00006816	unc-84	protein_coding
WBGene00006825	unc-96	protein_coding
WBGene00006826	unc-97	protein_coding
WBGene00006827	unc-98	protein_coding
WBGene00006839	unc-115	protein_coding
WBGene00006861	cal-5	protein_coding
WBGene00006862	pnk-4	protein_coding
WBGene00006863	gyg-1	protein_coding
WBGene00006864	npr-16	protein_coding
WBGene00006865	slcf-2	protein_coding
WBGene00006870	vab-3	protein_coding
WBGene00006881	vab-15	protein_coding
WBGene00006886	vap-1	protein_coding
WBGene00006887	vav-1	protein_coding
WBGene00006890	vem-1	protein_coding
WBGene00006896	ver-3	protein_coding
WBGene00006897	ver-4	protein_coding
WBGene00006921	vha-12	protein_coding
WBGene00006922	vhl-1	protein_coding
WBGene00006925	vit-1	protein_coding
WBGene00006926	vit-2	protein_coding
WBGene00006927	vit-3	protein_coding
WBGene00006928	vit-4	protein_coding
WBGene00006929	vit-5	protein_coding
WBGene00006942	wrk-1	protein_coding
WBGene00006948	wrt-2	protein_coding
WBGene00006950	wrt-4	protein_coding
WBGene00006952	wrt-6	protein_coding
WBGene00006955	wrt-9	protein_coding
WBGene00006962	xol-1	protein_coding
WBGene00006965	xtr-1	protein_coding
WBGene00006966	xtr-2	protein_coding
WBGene00006979	zig-2	protein_coding
WBGene00006980	zig-3	protein_coding
WBGene00006981	zig-4	protein_coding
WBGene00006983	zig-6	protein_coding
WBGene00007011	mdt-1.2	protein_coding
WBGene00007059	vps-52	protein_coding
WBGene00007068	cTel55X.1	protein_coding
WBGene00007075	AC8.3	protein_coding
WBGene00007076	AC8.4	protein_coding
WBGene00007115	B0198.2	protein_coding
WBGene00007116	B0198.3	protein_coding
WBGene00007128	memb-1	protein_coding
WBGene00007129	B0272.3	protein_coding
WBGene00007130	B0272.4	protein_coding
WBGene00007174	mboa-1	protein_coding
WBGene00007175	B0395.3	protein_coding
WBGene00007259	C02B4.3	protein_coding
WBGene00007260	olrn-1	protein_coding
WBGene00007261	lron-3	protein_coding
WBGene00007262	jud-4	protein_coding
WBGene00007266	C03A3.1	protein_coding
WBGene00007267	C03A3.2	protein_coding
WBGene00007268	C03A3.3	protein_coding
WBGene00007284	C03H12.1	protein_coding
WBGene00007285	C04A11.1	protein_coding
WBGene00007286	C04A11.2	protein_coding
WBGene00007287	gck-4	protein_coding
WBGene00007288	C04A11.5	protein_coding
WBGene00007289	C04B4.1	protein_coding
WBGene00007290	C04B4.2	protein_coding
WBGene00007291	lips-2	protein_coding
WBGene00007292	C04B4.4	protein_coding
WBGene00007293	C04B4.5	protein_coding
WBGene00007294	C04B4.6	protein_coding
WBGene00007295	C04C11.1	protein_coding
WBGene00007296	arrd-25	protein_coding
WBGene00007317	C05A9.2	protein_coding
WBGene00007325	C05C9.1	protein_coding
WBGene00007326	C05C9.2	protein_coding
WBGene00007327	C05C9.3	protein_coding
WBGene00007343	C05E7.1	protein_coding
WBGene00007344	C05E7.2	protein_coding
WBGene00007345	C05E7.3	protein_coding
WBGene00007346	frpr-2	protein_coding
WBGene00007347	C05G5.1	protein_coding
WBGene00007348	C05G5.2	protein_coding
WBGene00007349	C05G5.3	protein_coding
WBGene00007350	sucl-1	protein_coding
WBGene00007351	C05G5.5	protein_coding
WBGene00007396	rnp-9	protein_coding
WBGene00007397	C07A4.2	protein_coding
WBGene00007398	C07A4.3	protein_coding
WBGene00007407	C07B5.2	protein_coding
WBGene00007408	C07B5.3	protein_coding
WBGene00007409	C07B5.4	protein_coding
WBGene00007410	C07B5.6	protein_coding
WBGene00007482	C09F12.2	protein_coding
WBGene00007483	C09F12.3	protein_coding
WBGene00007484	C09G1.2	protein_coding
WBGene00007486	C09G1.4	protein_coding
WBGene00007487	C09G1.5	protein_coding
WBGene00007516	gpx-5	protein_coding
WBGene00007517	gpx-3	protein_coding
WBGene00007518	del-8	protein_coding
WBGene00007520	C11E4.6	protein_coding
WBGene00007521	C11E4.7	protein_coding
WBGene00007522	C11E4.8	protein_coding
WBGene00007523	C11G6.2	protein_coding
WBGene00007525	C11G10.1	protein_coding
WBGene00007528	C11H1.2	protein_coding
WBGene00007529	C11H1.3	protein_coding
WBGene00007530	C11H1.5	protein_coding
WBGene00007531	C11H1.7	protein_coding
WBGene00007591	zipt-13	protein_coding
WBGene00007592	C14H10.2	protein_coding
WBGene00007593	C14H10.3	protein_coding
WBGene00007594	lgc-23	protein_coding
WBGene00007595	C15A7.2	protein_coding
WBGene00007635	npr-4	protein_coding
WBGene00007648	folr-1	protein_coding
WBGene00007649	C17G1.2	protein_coding
WBGene00007650	ugt-23	protein_coding
WBGene00007651	nra-3	protein_coding
WBGene00007652	C17G1.5	protein_coding
WBGene00007653	cysl-1	protein_coding
WBGene00007664	seb-3	protein_coding
WBGene00007666	C18B12.4	protein_coding
WBGene00007668	C18B12.6	protein_coding
WBGene00007691	cest-8	protein_coding
WBGene00007692	cest-9.1	protein_coding
WBGene00007693	cest-7	protein_coding
WBGene00007694	C23H4.6	protein_coding
WBGene00007695	cest-9.2	protein_coding
WBGene00007750	syg-2	protein_coding
WBGene00007751	C26G2.2	protein_coding
WBGene00007771	C27C12.1	protein_coding
WBGene00007772	egrh-1	protein_coding
WBGene00007773	C27C12.3	protein_coding
WBGene00007774	C27C12.4	protein_coding
