109510	100
27658246	27658287	1	0	0	1
27658445	27658489	1	0	1	1
27658613	27658668	1	0	0	1
27658794	27658839	1	0	0	1
27659543	27659590	2	0	0	2
27659716	27659769	2	0	1	2
27659893	27659944	2	1	1	2
27660102	27660611	2	0	0	2
27662212	27662613	1	1	0	1
27662801	27662916	1	0	0	1
27663074	27663131	1	1	0	1
27663255	27663469	1	2	0	1
27663604	27663650	1	0	0	1
27664213	27664314	1	1	0	1
27664461	27664519	1	0	0	1
27664615	27664661	1	1	0	1
27665079	27665145	1	3	0	1
27665203	27665478	1	0	0	1
27666998	27667060	1	0	0	1
27667682	27668258	1	1	2	1
27670702	27671077	1	0	0	1
27671364	27671418	1	0	0	1
27671550	27671677	1	0	0	1
27672281	27672678	1	1	0	1
27672898	27672939	1	2	0	1
27673084	27673209	1	1	1	1
27673393	27673435	1	3	0	1
27673522	27673572	1	1	0	1
27674103	27674153	2	1	0	2
27674230	27674576	2	0	0	2
27674737	27675236	2	0	0	2
27675370	27675420	2	0	3	2
27676260	27676330	1	0	0	1
27676529	27677171	1	0	1	1
27677272	27677318	1	3	0	1
27678270	27678655	1	1	0	1
27678875	27678919	1	3	0	1
27679064	27679111	1	1	1	1
27679295	27679339	1	3	0	1
27679423	27679464	1	1	0	1
27684376	27684710	2	1	2	2
27684978	27685024	2	0	2	2
27687362	27687656	1	0	0	1
27689052	27689288	2	0	2	2
27694662	27695127	1	2	0	1
27695200	27695248	1	2	0	1
27695393	27695579	1	2	1	1
27695816	27695865	1	1	0	1
27697289	27697417	1	1	0	1
27697646	27697707	1	0	1	1
27698931	27699238	2	3	2	2
27699337	27699384	2	1	1	2
27700060	27700256	2	0	0	2
27700359	27700418	2	1	1	2
27700478	27700526	2	0	3	2
27700605	27700653	2	0	0	2
27701909	27702034	2	0	2	2
27701915	27702034	2	0	2	2
27702103	27702150	2	1	2	2
27702299	27702352	2	3	1	2
27702457	27702503	2	2	3	2
27702673	27703373	2	0	0	2
27703467	27705260	2	0	2	2
27705445	27706643	2	1	3	2
27706712	27707119	2	2	4	2
27712047	27712093	1	0	0	1
27712285	27712326	1	2	0	1
27713659	27713720	1	1	0	1
27713912	27714009	1	2	0	1
27716887	27716931	1	1	0	1
27717123	27717178	1	2	0	1
27718436	27718488	2	0	0	2
27718680	27718723	2	0	1	2
27719810	27720180	2	0	2	2
27720372	27720421	2	1	4	2
27721560	27721612	2	0	2	2
27721804	27721851	2	0	1	2
27724725	27726841	1	1	0	1
27727190	27727235	1	0	0	1
27727332	27727374	1	2	0	1
27727513	27727556	1	2	0	1
27727713	27727758	1	0	1	1
27727858	27727910	1	2	0	1
27727992	27728287	1	0	1	1
27728381	27728428	1	0	0	1
27728498	27728545	1	1	0	1
27730263	27730312	1	1	2	1
27730474	27730522	1	0	0	1
27730689	27730737	1	0	2	1
27730796	27731112	1	7	0	1
27731277	27731817	1	0	0	1
27732018	27732065	1	1	2	1
27732697	27732748	1	0	2	1
27732910	27733097	1	0	0	1
27733264	27733312	1	0	0	1
27733371	27733430	1	3	0	1
27733595	27733691	1	1	0	1
27733892	27733936	1	1	2	1
27735699	27735743	1	1	2	1
27735905	27736394	1	0	1	1
27736561	27736616	1	0	0	1
27736675	27736720	1	3	0	1
27736885	27736933	1	1	0	1
27737134	27737177	1	1	0	1
27740228	27744078	1	1	1	1
27740884	27740929	1	1	1	1
27741570	27741621	1	1	0	1
27741723	27741775	1	2	1	1
27741890	27741932	1	1	0	1
27742185	27742228	1	0	0	1
27742341	27742391	1	1	0	1
27742465	27742519	1	0	0	1
27742625	27742671	1	0	1	1
27742831	27742880	1	0	0	1
27744205	27744350	1	0	0	1
27744489	27744536	1	2	3	1
27744637	27744977	1	2	0	1
27745247	27745399	1	1	0	1
27745567	27745657	1	0	0	1
27745995	27746458	1	2	2	1
27746594	27746643	1	1	0	1
27747346	27747473	2	0	0	2
27747642	27747696	2	2	0	2
27747837	27747885	2	1	1	2
27748140	27748602	2	0	0	2
27748743	27748796	2	3	0	2
27750442	27750535	2	0	2	2
27751205	27751531	1	1	0	1
27751574	27751649	1	2	0	1
27751691	27751735	1	1	0	1
27751824	27751864	1	0	1	1
27752230	27752274	1	1	0	1
27752366	27752406	1	0	1	1
27752514	27752557	1	0	0	1
27760410	27760768	1	1	0	1
27760809	27760848	1	1	0	1
27760809	27760853	1	1	0	1
27760809	27760860	1	1	0	1
27760928	27760975	1	0	0	1
27760930	27760975	1	0	0	1
27761067	27761109	1	1	1	1
27761214	27761257	1	0	0	1
27762489	27762531	2	0	0	2
27762667	27763618	2	0	1	2
27763730	27764565	2	0	0	2
27770588	27770637	1	1	1	1
27770713	27771722	1	0	0	1
27771792	27771848	1	1	0	1
27771921	27771973	1	0	1	1
27772004	27772048	1	1	1	1
27772118	27772207	1	1	0	1
27772418	27772474	1	2	0	1
27774747	27774791	2	0	0	2
27774856	27774917	2	0	0	2
27774874	27774917	2	0	0	2
27776150	27776193	2	0	0	2
27776326	27776373	2	0	1	2
27776476	27776517	2	1	2	2
27776546	27776845	2	0	0	2
27776975	27777018	2	0	1	2
27777130	27777175	2	1	2	2
27777571	27777614	2	0	0	2
27777747	27777790	2	0	1	2
27777890	27777973	0	0	0	2
27780845	27780916	2	0	2	2
27781049	27781097	2	1	1	2
27781240	27781872	2	1	0	2
27783569	27783618	2	0	3	2
27783748	27784764	2	1	1	2
27784907	27785198	2	1	0	2
27786811	27787804	2	0	2	2
27787880	27788852	2	0	1	2
27789384	27790563	2	2	1	2
27790738	27791589	2	0	3	2
27792352	27793386	2	0	0	2
27793561	27794923	2	0	2	2
27795248	27796240	2	2	0	2
27796415	27797360	2	2	1	2
27797523	27797670	2	0	0	2
27797791	27798601	2	0	0	2
27798737	27799427	2	0	0	2
27799602	27800483	2	2	1	2
27800655	27800801	2	2	0	2
27800922	27802441	2	0	1	2
27802682	27805141	2	0	1	2
27805316	27806449	2	3	3	2
27806636	27807779	2	1	0	2
27806642	27807779	2	0	0	2
27810515	27810562	1	0	0	1
27811037	27811087	1	0	0	1
27811209	27811264	1	0	2	1
27811709	27811760	1	0	0	1
27812157	27812208	1	2	0	1
27812438	27812943	1	1	0	1
27813477	27813882	1	1	1	1
27818174	27818231	1	1	1	1
27820307	27820354	2	1	2	2
27822409	27822459	1	1	1	1
27825498	27826140	2	1	2	2
27828025	27828169	2	0	2	2
27831721	27831766	1	1	1	1
27833519	27833561	1	1	1	1
27834400	27834453	1	0	0	1
27835845	27835896	1	0	0	1
27837440	27837491	2	2	2	2
27837684	27837731	2	0	2	2
27838106	27838164	2	0	0	2
27838387	27838437	2	0	0	2
27838644	27838705	2	0	0	2
27841075	27841278	1	2	0	1
27841432	27841475	1	2	0	1
27841542	27841594	1	0	0	1
27841864	27841926	1	1	0	1
27842142	27842185	1	0	0	1
27842388	27842605	1	1	2	1
27842681	27842730	1	0	0	1
27845148	27845575	1	2	0	1
27845794	27845842	1	1	0	1
27846042	27846893	1	2	0	1
27846969	27847025	1	1	0	1
27859242	27859293	1	2	0	1
27859388	27860193	1	0	0	1
27860283	27873577	1	0	1	1
27867249	27873577	1	0	1	1
27872095	27873577	1	2	1	1
27873699	27874158	1	2	0	1
27874270	27874519	1	1	2	1
27874673	27875420	1	0	0	1
27875503	27875836	1	0	1	1
27878119	27879045	2	0	0	2
27879197	27880206	2	0	1	2
27880541	27881732	2	0	0	2
27881976	27882023	2	0	2	2
27883525	27883610	1	2	1	1
27883829	27883876	2	0	1	2
27884428	27884472	1	1	1	1
27884585	27885906	1	1	0	1
27886015	27886067	1	3	0	1
27886134	27886179	1	1	1	1
27886286	27887267	1	2	0	1
27887393	27888327	1	3	1	1
27888531	27888726	1	2	1	1
27888863	27889859	1	2	0	1
27890048	27890712	1	1	0	1
27898890	27899115	1	0	0	1
27899297	27900479	1	1	1	1
27900800	27901438	1	2	0	1
27901723	27903126	1	1	0	1
27903416	27904967	1	1	0	1
27905149	27906006	1	2	0	1
27906077	27911180	1	0	0	1
27906077	27921110	1	0	0	1
27920580	27921110	1	2	0	1
27921283	27921342	1	0	0	1
27921694	27922175	1	0	0	1
27922604	27923119	1	0	0	1
27923245	27924314	1	2	0	1
27924463	27925450	1	0	0	1
27925618	27926166	1	2	0	1
27926267	27927933	1	0	3	1
27926334	27927933	1	1	3	1
27928074	27929383	1	2	0	1
27931848	27931973	2	0	2	2
27932737	27932791	2	0	1	2
27933021	27933820	2	0	0	2
27933982	27934181	2	0	1	2
27934593	27935000	2	0	3	2
27935311	27936452	2	1	1	2
27936843	27936955	2	3	3	2
27938132	27938193	2	0	1	2
27938602	27938659	2	2	5	2
27939798	27939915	2	0	2	2
27940739	27940787	2	0	2	2
27941803	27941854	2	1	1	2
27942115	27942189	2	0	1	2
27942292	27942543	2	0	1	2
27957323	27957371	2	0	0	2
27958032	27958078	2	0	0	2
27959706	27959754	2	0	1	2
27960376	27960422	2	0	0	2
27960796	27961496	1	0	0	1
27965200	27965606	1	0	1	1
27965791	27966125	1	0	0	1
27966229	27967004	1	2	0	1
27967078	27967120	1	0	0	1
27967543	27967838	1	0	2	1
27967919	27967973	1	0	0	1
27968244	27969290	1	1	0	1
27969495	27969541	1	2	0	1
27969605	27969649	1	2	0	1
27969737	27970107	1	2	0	1
27970153	27970196	1	1	0	1
27970242	27970292	1	2	0	1
27970368	27970419	1	3	1	1
27970465	27970511	1	2	0	1
27970563	27970609	1	2	0	1
27970676	27970718	1	0	2	1
27970881	27970924	1	1	0	1
27970979	27971300	1	2	0	1
27971338	27971394	1	2	1	1
27971889	27971956	2	2	4	2
27972203	27972256	2	1	5	2
27972437	27972496	2	1	2	2
27973218	27973278	1	0	0	1
27973376	27973422	1	0	1	1
27973519	27973607	1	0	1	1
27973786	27974632	1	1	0	1
27974939	27976127	1	1	0	1
27976313	27977255	1	0	0	1
27979088	27979367	1	0	1	1
27979625	27979775	1	2	0	1
27981065	27985537	1	0	1	1
27981330	27985537	1	1	1	1
27985793	27985912	1	2	0	1
27987380	27987542	2	0	2	2
27987633	27987675	2	0	3	2
27987736	27987791	2	0	0	2
27988115	27988159	2	0	1	2
27988247	27988304	2	1	0	2
27988335	27988380	2	0	1	2
27988444	27988629	2	1	1	2
27988675	27988723	2	0	0	2
27988790	27989422	2	0	0	2
27989477	27989669	2	0	0	2
27990914	27990982	2	0	1	2
27991111	27991389	2	0	0	2
27991564	27992034	2	1	0	2
27992129	27992384	2	0	0	2
27993040	27993721	2	0	1	2
27994229	27995214	2	0	2	2
27995894	27997984	2	0	2	2
27998488	27999534	2	0	2	2
27999803	28000347	2	0	1	2
28000598	28000651	2	0	1	2
28005095	28006539	2	0	0	2
28006738	28007366	2	2	0	2
28007527	28007619	2	1	1	2
28007706	28008232	2	3	0	2
28008405	28008784	2	0	2	2
28008901	28009186	2	0	1	2
28009393	28009486	2	0	0	2
28011470	28012091	1	2	0	1
28012213	28012323	1	0	3	1
28012440	28012756	1	0	2	1
28012972	28013626	1	2	1	1
28012972	28014036	1	2	1	1
28013783	28014036	1	1	1	1
28014183	28015011	1	0	0	1
28015639	28016004	1	1	0	1
28016366	28016420	2	0	1	2
28016538	28016777	2	0	2	2
28017049	28017279	2	0	1	2
28017372	28017414	2	0	1	2
28017584	28017890	2	0	1	2
28018022	28018063	2	0	3	2
28018601	28019498	2	1	1	2
28019610	28019658	2	1	0	2
28019947	28020604	2	0	2	2
28021419	28021477	2	1	0	2
28021430	28021477	2	0	0	2
28021670	28021715	2	0	1	2
28021909	28022384	2	0	0	2
28022544	28022598	2	0	0	2
28022764	28022848	2	0	2	2
28033129	28033175	2	0	2	2
28035268	28035312	1	2	0	1
28036144	28036205	1	0	1	1
28036378	28036552	1	0	0	1
28036657	28036704	1	1	4	1
28036823	28036869	1	1	1	1
28040976	28041032	2	0	4	2
28041173	28041237	2	0	1	2
28041339	28041716	2	0	0	2
28041834	28041969	2	0	0	2
28041834	28042417	2	0	3	2
28042500	28042543	2	1	2	2
28042644	28042724	2	1	0	2
28042865	28043253	2	2	3	2
28043392	28043443	2	0	0	2
28043563	28043800	2	0	2	2
28044146	28044214	2	0	1	2
28044346	28044409	2	0	2	2
28050926	28050974	2	0	1	2
28051254	28051311	2	0	1	2
28052017	28052099	2	0	1	2
28054869	28054926	1	1	0	1
28055617	28055670	1	1	0	1
28055947	28056003	1	1	2	1
28060690	28061390	1	2	0	1
28061519	28061570	1	3	0	1
28061700	28061744	1	1	1	1
28061872	28061942	1	0	0	1
28062355	28062726	1	1	0	1
28062914	28062968	1	2	0	1
28063194	28063247	1	0	0	1
28063359	28063656	1	2	0	1
28063768	28063810	1	0	2	1
28063952	28063993	1	3	0	1
28064190	28065812	1	0	0	1
28066401	28066448	2	0	0	2
28066653	28066697	2	0	0	2
28066863	28066929	2	0	1	2
28067161	28067205	2	1	0	2
28067742	28067786	2	1	1	2
28068146	28068694	2	0	0	2
28069317	28069992	2	0	0	2
28071338	28072709	2	0	1	2
28073089	28074752	2	0	5	2
28074907	28076041	2	0	1	2
28076624	28078283	2	0	2	2
28078699	28080875	2	0	2	2
28081058	28081708	2	2	2	2
28081832	28082397	2	0	2	2
28085270	28085470	1	2	0	1
28085588	28085633	1	0	0	1
28085808	28086079	1	4	0	1
28086200	28086246	1	0	0	1
28089867	28089912	1	4	0	1
28090059	28090638	1	1	1	1
28090715	28090762	1	1	0	1
28090963	28091238	1	1	1	1
28091426	28092751	1	0	1	1
28093195	28093241	1	1	1	1
28093329	28093373	1	1	0	1
28093431	28093477	1	1	0	1
28094123	28094174	1	1	1	1
28094229	28094283	1	1	1	1
28094329	28094378	1	1	1	1
28094421	28094467	1	1	1	1
28094504	28094550	1	0	1	1
28094584	28094634	1	2	0	1
28094701	28094757	1	1	0	1
28097683	28097734	2	0	1	2
28097689	28097734	2	0	1	2
28097848	28097904	5	0	0	2
28098103	28098161	2	0	0	2
28098458	28098504	2	0	0	2
28098609	28099135	2	0	0	2
28099250	28099290	2	2	2	2
28100539	28100870	1	0	1	1
28101068	28101115	1	0	0	1
28101427	28101558	1	0	0	1
28103108	28103879	1	3	0	1
28104074	28104134	1	0	0	1
28104333	28104392	1	0	1	1
28104506	28104567	1	1	0	1
28105714	28105759	1	1	0	1
28105987	28106043	1	0	2	1
28106148	28106199	1	0	0	1
28106484	28106688	1	0	0	1
28106887	28107269	1	0	0	1
28107380	28107432	1	1	0	1
28107505	28107555	1	0	0	1
28108870	28108928	1	1	0	1
28109156	28109229	1	0	2	1
28109427	28109473	1	0	0	1
28109665	28110375	1	0	0	1
28110577	28110627	1	1	0	1
28111770	28111821	1	1	0	1
28113598	28113647	1	0	0	1
28113721	28114246	1	0	0	1
28114303	28114377	1	0	1	1
28114471	28114513	3	1	0	1
28114794	28114840	2	1	3	2
28114929	28115555	2	0	2	2
28115658	28118804	2	0	4	2
28120103	28120155	2	1	2	2
28120654	28121735	2	0	2	2
28122173	28122759	2	0	0	2
28123129	28123294	2	0	0	2
28123135	28123294	2	0	0	2
28124084	28124135	1	0	0	1
28124327	28124371	1	0	0	1
28124541	28124584	1	2	0	1
28124991	28125036	1	1	1	1
28125764	28125808	1	0	1	1
28125985	28126030	1	0	0	1
28126200	28126248	1	0	1	1
28126424	28126466	1	0	0	1
28126713	28126752	1	1	1	1
28127118	28127165	1	0	1	1
28129799	28129845	2	1	0	2
28130525	28130568	2	2	3	2
28130775	28131375	2	1	2	2
28131991	28132038	2	2	0	2
28132132	28132568	2	2	2	2
28136448	28137213	1	1	1	1
28137353	28137402	1	1	0	1
28137632	28137699	1	0	0	1
28138451	28138500	2	0	3	2
28138594	28138683	2	1	3	2
28138893	28138999	2	1	2	2
28139103	28139274	2	2	3	2
28139390	28139442	2	0	2	2
28144521	28144725	1	0	0	1
28144798	28144851	1	2	1	1
28144954	28145002	1	0	1	1
28145123	28146133	1	0	0	1
28146275	28146819	1	2	1	1
28146887	28147167	1	1	1	1
28147289	28147527	1	0	0	1
28147655	28147700	1	2	3	1
28147806	28147871	1	1	0	1
28148774	28148823	2	0	1	2
28149107	28149537	2	0	0	2
28149990	28150915	2	0	2	2
28151084	28151171	2	2	1	2
28151378	28151909	2	0	0	2
28152139	28152347	2	1	3	2
28157025	28157073	2	0	2	2
28157290	28157339	2	0	2	2
28157503	28157556	2	0	0	2
28157673	28157724	2	0	0	2
28157839	28158983	2	0	2	2
28159383	28159822	1	0	0	1
28159974	28160147	1	0	0	1
28160221	28160278	1	0	0	1
28160379	28160433	1	0	2	1
28160511	28160751	1	0	0	1
28160875	28161912	1	1	2	1
28162002	28162046	1	0	0	1
28170041	28170907	1	0	0	1
28170983	28171032	1	3	0	1
28171159	28175084	1	0	0	1
28171498	28171967	2	1	0	2
28172068	28172122	2	0	1	2
28172258	28172308	2	1	1	2
28172430	28172749	2	3	1	2
28172892	28173310	2	0	1	2
28173571	28173997	2	0	3	2
28175346	28175459	1	1	0	1
28175557	28176445	1	3	0	1
28176710	28177216	1	1	0	1
28177327	28178145	1	0	1	1
28178938	28180961	1	0	0	1
28181326	28181376	1	1	0	1
28181581	28181971	1	3	2	1
28185090	28186476	1	2	0	1
28186560	28192573	1	1	0	1
28192688	28192981	1	2	0	1
28193312	28193423	1	5	0	1
28193686	28196341	1	0	0	1
28196479	28196530	1	1	0	1
28198931	28198979	2	0	1	2
28199098	28199147	2	0	1	2
28199460	28199510	2	0	0	2
28200103	28200156	2	0	0	2
28200240	28200288	2	0	2	2
28200357	28200431	2	0	0	2
28200545	28200598	0	0	0	2
28200546	28200598	0	0	0	2
28200547	28200597	0	0	0	2
28200547	28200636	0	0	0	2
28200548	28200598	2	0	0	2
28200699	28200912	0	0	0	2
28201656	28201917	2	0	0	2
28202004	28202052	2	3	0	2
28202642	28203170	2	0	1	2
28203280	28203358	2	0	1	2
28203466	28203511	2	0	0	2
28203651	28203699	2	0	1	2
28203806	28204032	2	0	0	2
28204166	28205027	2	0	0	2
28211136	28212269	2	0	2	2
28212361	28212404	2	2	1	2
28213646	28215116	2	4	4	2
28215006	28215116	2	0	3	2
28215256	28215361	2	0	2	2
28215520	28215572	2	0	0	2
28215738	28216653	2	2	1	2
28216765	28216810	2	0	1	2
28216877	28218457	2	0	0	2
28219815	28220454	2	0	2	2
28220568	28221619	2	1	2	2
28221771	28221819	2	0	2	2
28221934	28222798	2	0	2	2
28223332	28224098	2	0	0	2
28223332	28228002	2	0	1	2
28224243	28224753	2	0	1	2
28224243	28228002	2	0	1	2
28228209	28228258	2	0	1	2
28228421	28229389	2	2	1	2
28229584	28229801	2	0	2	2
28229593	28229801	2	0	2	2
28229880	28229928	2	0	1	2
28230054	28230105	2	3	2	2
28236101	28237128	1	2	0	1
28236101	28237179	1	2	0	1
28237349	28238449	1	2	1	1
28238648	28239063	1	1	0	1
28239664	28239724	1	1	0	1
28239820	28240644	1	1	0	1
28240895	28240949	2	0	2	2
28241060	28241112	2	0	3	2
28244772	28245803	2	0	0	2
28246457	28247127	2	0	3	2
28247587	28247656	2	0	2	2
28250993	28251165	2	0	0	2
28251270	28251384	2	0	1	2
28251516	28251559	2	1	1	2
28252409	28252698	1	0	0	1
28252910	28253110	1	2	1	1
28253207	28253249	1	1	0	1
28253445	28253762	1	0	0	1
28254074	28254123	1	0	0	1
28254237	28254742	1	2	3	1
28254943	28255007	1	0	0	1
28261360	28261445	1	2	0	1
28261548	28263547	1	0	1	1
28263833	28263907	1	2	0	1
28263992	28264037	1	6	0	1
28264379	28264976	1	2	0	1
28265254	28269236	1	2	0	1
28269430	28273090	1	0	0	1
28271746	28273090	1	2	0	1
28273261	28273364	1	3	0	1
28273544	28274174	1	0	0	1
28274323	28274910	1	2	0	1
28274323	28275642	1	2	0	1
28277946	28278119	1	0	3	1
28278265	28279040	1	0	0	1
28279411	28279531	1	2	0	1
28279664	28280327	1	1	0	1
28283824	28283876	1	1	0	1
28284006	28284062	1	1	0	1
28284350	28284680	1	0	0	1
28285399	28285458	1	0	3	1
28286332	28286376	2	0	0	2
28286511	28286567	2	0	2	2
28287114	28287444	2	0	0	2
28287732	28287788	2	0	1	2
28287918	28287970	2	0	1	2
28288649	28288696	1	0	2	1
28289054	28289126	1	0	0	1
28289289	28289395	1	0	0	1
28289996	28290054	1	0	0	1
28290197	28290247	1	2	0	1
28292383	28292433	1	2	1	1
28292609	28292658	1	0	1	1
28293348	28294235	1	1	1	1
28294499	28294539	1	0	0	1
28294499	28294548	1	0	0	1
28294823	28295247	1	2	0	1
28296155	28296985	1	0	1	1
28296155	28297937	1	0	1	1
28297157	28297937	1	0	1	1
28298025	28298071	1	0	0	1
28298273	28298323	1	2	0	1
28300469	28300525	2	0	3	2
28301242	28302479	2	0	6	2
28303000	28304086	2	0	1	2
28304190	28304260	2	0	5	2
28304586	28305817	2	1	2	2
28306254	28307060	2	0	0	2
28307264	28308096	2	0	0	2
28309148	28314537	2	3	0	2
28312557	28312606	1	5	1	1
28312730	28312773	1	2	2	1
28312730	28312779	1	3	0	1
28313857	28313903	1	3	1	1
28314039	28314089	1	0	0	1
28314675	28315572	2	0	2	2
28315762	28315820	2	0	0	2
28316329	28317300	2	1	0	2
28317719	28318221	2	0	0	2
28318509	28319061	2	0	0	2
28318515	28319061	2	0	0	2
28319347	28319407	2	0	0	2
28319498	28320471	2	0	0	2
28320739	28320796	2	0	0	2
28321002	28321058	2	0	0	2
28321892	28321946	1	3	0	1
28322041	28322098	1	1	2	1
28322818	28323927	1	2	0	1
28324381	28325224	1	0	1	1
28325503	28325560	1	0	0	1
28327502	28327552	1	1	1	1
28327932	28327979	1	2	0	1
28328128	28328177	1	1	0	1
28328330	28328379	1	2	0	1
28328548	28328600	1	3	0	1
28328740	28328781	1	1	0	1
28328934	28328984	1	0	0	1
28344325	28345417	2	1	1	2
28346009	28346664	2	0	2	2
28346790	28346873	2	0	1	2
28347230	28347961	2	1	0	2
28348131	28348318	2	0	0	2
28348471	28349266	2	0	2	2
28356064	28356107	2	0	2	2
28356339	28356393	2	0	1	2
28356996	28357606	2	0	2	2
28358185	28358240	2	0	0	2
28358365	28358410	2	0	0	2
28358598	28359713	2	0	2	2
28360140	28360761	2	0	0	2
28361112	28361162	2	1	1	2
28361245	28361295	2	2	2	2
28361816	28361874	1	1	1	1
28361935	28361995	1	1	0	1
28362272	28362881	1	2	1	1
28363083	28363129	1	2	2	1
28363247	28364266	1	1	2	1
28365146	28366123	2	0	3	2
28366274	28366343	2	0	0	2
28366534	28366815	2	2	2	2
28366964	28367231	2	0	0	2
28367376	28367700	2	0	0	2
28367809	28368350	2	0	0	2
28368573	28369989	2	0	1	2
28380465	28380512	2	0	2	2
28380654	28380914	2	0	1	2
28381028	28381078	2	0	1	2
28381188	28381316	2	0	2	2
28381703	28382812	2	0	0	2
28381703	28382863	2	0	2	2
28382989	28383256	2	0	1	2
28382992	28383256	2	0	1	2
28383376	28385831	2	2	0	2
28387916	28387956	1	5	0	1
28388209	28388823	1	1	1	1
28388913	28389418	0	0	0	1
28389034	28389285	1	2	0	1
28389492	28389538	1	0	1	1
28389716	28390046	1	0	0	1
28391044	28391099	2	2	3	2
28391321	28391375	2	2	2	2
28391485	28391534	2	1	2	2
28399957	28402384	1	0	0	1
28401505	28402384	1	2	0	1
28402961	28403592	1	2	0	1
28404651	28405023	1	0	0	1
28405129	28405181	1	2	0	1
28405377	28406193	1	1	0	1
28406460	28407568	1	3	0	1
28407786	28408890	1	0	0	1
28409499	28410067	1	2	0	1
28410362	28411377	1	0	0	1
28411831	28412391	1	0	0	1
28412792	28412840	1	0	0	1
28412919	28413995	1	0	0	1
28414877	28417208	1	0	1	1
28417344	28417396	1	0	0	1
28418148	28419298	1	0	2	1
28419640	28419687	1	0	0	1
28420588	28420642	1	1	1	1
28439774	28441239	1	3	0	1
28442064	28442194	2	0	2	2
28443922	28443964	2	0	2	2
28444278	28444323	2	0	3	2
28444412	28445037	2	1	2	2
28445231	28445396	2	1	2	2
28445787	28446390	2	0	1	2
28446531	28446581	2	0	0	2
28446655	28447092	2	0	0	2
28449791	28450153	1	0	0	1
28450352	28450398	1	2	0	1
28450578	28450749	1	1	0	1
28450997	28451054	1	2	0	1
28451531	28451578	1	2	0	1
28451882	28451932	1	1	0	1
28453668	28453719	1	2	0	1
28453795	28453842	1	0	0	1
28454058	28454146	1	0	0	1
28475433	28482525	1	0	1	1
28477126	28482525	1	1	1	1
28482651	28483396	1	0	0	1
28483627	28483976	1	0	0	1
28484120	28504046	1	2	0	1
28484659	28485447	2	0	0	2
28485859	28486922	2	1	0	2
28485865	28486922	2	0	0	2
28487446	28488380	2	0	2	2
28488535	28490049	2	0	1	2
28504146	28504861	1	3	3	1
28505449	28506029	1	0	0	1
28505449	28506584	1	0	0	1
28506135	28506182	1	0	0	1
28506327	28506584	1	0	0	1
28506710	28507052	1	1	0	1
28507147	28507520	1	2	0	1
28507635	28508335	1	1	0	1
28513810	28513951	1	3	0	1
28514059	28514121	1	2	0	1
28514365	28514752	1	2	0	1
28514837	28514884	1	0	0	1
28515148	28515669	1	2	0	1
28516101	28516891	2	0	2	2
28516959	28517010	2	0	0	2
28517195	28518204	2	0	1	2
28519243	28520841	2	0	1	2
28521513	28523369	2	0	1	2
28523571	28525129	2	0	0	2
28526948	28529336	2	1	2	2
28530035	28530884	2	0	1	2
28531147	28533724	2	0	0	2
28533761	28533821	2	1	2	2
28534069	28534811	2	0	2	2
28542753	28542802	1	1	0	1
28542914	28542973	1	0	0	1
28543118	28543978	1	0	0	1
28544060	28544113	1	0	2	1
28545223	28546082	2	0	2	2
28546451	28546504	2	0	1	2
28546646	28546913	2	2	2	2
28546998	28549317	2	0	3	2
28549411	28549525	2	2	1	2
28549677	28552047	2	0	1	2
28552237	28560466	2	0	2	2
28574102	28574148	1	2	2	1
28574244	28574305	1	2	1	1
28574409	28574892	1	0	0	1
28575117	28576284	1	0	0	1
28576445	28577950	1	1	3	1
28578237	28579060	1	2	0	1
28580866	28581793	1	2	0	1
28580866	28581799	1	2	0	1
28581896	28583477	1	0	0	1
28583845	28584890	1	1	0	1
28585194	28586836	1	5	0	1
28587032	28587525	1	2	1	1
28588021	28591658	1	3	0	1
28591917	28592818	1	2	0	1
28591917	28592829	1	3	0	1
28594206	28595004	1	2	1	1
28595295	28596620	1	2	2	1
28597077	28597747	1	2	0	1
28598021	28598694	3	3	1	1
28599027	28600401	1	0	0	1
28600706	28601457	1	0	3	1
28601755	28603032	1	3	1	1
28603164	28604059	1	2	0	1
28604259	28605931	1	2	0	1
28607601	28608793	1	6	1	1
28610804	28612363	1	0	0	1
28612514	28613373	1	0	0	1
28613468	28613660	1	2	0	1
28613944	28615374	1	1	0	1
28617088	28617352	1	2	1	1
28617531	28618305	1	1	0	1
28618432	28618852	1	0	0	1
28619438	28620207	1	2	0	1
28620261	28620378	1	2	0	1
28620261	28623364	1	2	1	1
28620261	28626569	1	2	0	1
28623611	28624678	1	1	0	1
28625186	28626569	1	1	0	1
28626690	28626744	1	2	0	1
28626857	28626906	1	0	0	1
28627043	28628595	1	0	1	1
28629034	28629317	1	2	0	1
28629034	28629326	1	2	0	1
28629417	28629463	1	0	0	1
28629545	28630544	1	2	0	1
28630843	28631850	1	3	1	1
28632095	28633006	1	1	0	1
28638458	28638514	2	0	1	2
28638710	28639790	2	0	2	2
28639965	28640899	2	0	0	2
28641031	28641109	2	0	1	2
28642308	28643360	2	0	2	2
28643576	28644942	2	0	1	2
28645261	28647558	2	0	1	2
28647821	28649042	2	0	2	2
28649325	28649374	2	0	1	2
28649602	28650739	2	1	2	2
28649608	28650739	2	0	2	2
28651020	28651807	2	0	2	2
28653925	28655657	2	0	2	2
28656186	28657972	2	1	1	2
28658330	28659213	2	0	2	2
28659322	28659387	2	1	1	2
28659454	28664429	2	0	0	2
28664621	28664672	2	0	0	2
